episode,reward,soups,layout,layout_average,overall_average,gamma,lambda_gae,clip_epsilon,update_every,total_tomato_pickups,total_useful_tomato_pickups,total_tomato_drops,total_useful_tomato_drops,total_potting_tomato,total_optimal_potting_tomato,total_viable_potting_tomato,total_catastrophic_potting_tomato,total_useless_potting_tomato,total_onion_pickups,total_useful_onion_pickups,total_onion_drops,total_useful_onion_drops,total_potting_onion,total_optimal_potting_onion,total_viable_potting_onion,total_catastrophic_potting_onion,total_useless_potting_onion,total_dish_pickups,total_useful_dish_pickups,total_dish_drops,total_useful_dish_drops,total_soup_pickups,total_soup_deliveries,total_incorrect_deliveries,total_cumulative_sparse_rewards,total_cumulative_shaped_rewards,average_tomato_pickup_efficiency,average_onion_pickup_efficiency,average_potting_efficiency_tomato,average_potting_efficiency_onion,coordination_success_rate
78016,501,9,cramped_room,10.17,8.923333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,31,3,0,30,30,30,0,0,15,2,6,2,9,9,0,180,141,0.0,0.962962962962963,0.0,1.0,1.0
78017,525,9,cramped_room,10.16,8.92,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,28,1,1,30,30,30,0,0,10,10,0,0,9,9,0,180,165,0.0,0.9020833333333333,0.0,1.0,1.0
78018,573,10,cramped_room,10.16,8.92,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,31,3,3,31,31,31,0,0,10,10,0,0,10,10,0,200,173,0.0,0.9090909090909092,0.0,1.0,1.0
78019,525,9,cramped_room,10.14,8.913333333333332,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,31,2,2,30,30,30,0,0,11,10,0,0,9,9,0,180,165,0.0,0.975,0.0,1.0,1.0
78020,501,9,cramped_room,10.12,8.906666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,30,4,2,28,28,28,0,0,18,4,9,6,9,9,0,180,141,0.0,0.9027777777777777,0.0,1.0,1.0
78021,504,9,cramped_room,10.11,8.903333333333332,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,28,4,2,29,29,29,0,0,17,4,8,4,9,9,0,180,144,0.0,0.8574999999999999,0.0,1.0,1.0
78022,576,10,cramped_room,10.1,8.9,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,30,1,1,32,32,32,0,0,10,10,0,0,10,10,0,200,176,0.0,0.9116541353383458,0.0,1.0,1.0
78023,468,8,cramped_room,10.07,8.889999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,34,9,3,27,27,27,0,0,10,9,1,0,8,8,0,160,148,0.0,0.9205882352941177,0.0,1.0,1.0
78024,525,9,cramped_room,10.05,8.883333333333335,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,28,1,0,30,30,30,0,0,10,10,0,0,9,9,0,180,165,0.0,0.8818181818181818,0.0,1.0,1.0
78025,527,9,cramped_room,10.03,8.876666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,29,0,0,30,30,30,0,0,13,9,3,0,10,9,0,180,167,0.0,0.9230769230769231,0.0,1.0,1.0
78026,516,9,cramped_room,10.02,8.873333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,31,3,0,30,30,30,0,0,10,7,1,0,9,9,0,180,156,0.0,0.9393382352941176,0.0,1.0,1.0
78027,516,9,cramped_room,10.01,8.87,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,29,2,1,30,30,30,0,0,17,7,7,1,9,9,0,180,156,0.0,0.9007936507936507,0.0,1.0,1.0
78028,573,10,cramped_room,10.01,8.87,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,32,3,2,31,31,31,0,0,10,10,0,0,10,10,0,200,173,0.0,0.9545454545454546,0.0,1.0,1.0
78029,582,10,cramped_room,10.0,8.866666666666665,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,3,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.91875,0.0,1.0,1.0
78030,525,9,cramped_room,9.99,8.863333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,37,9,2,30,30,30,0,0,10,10,0,0,9,9,0,180,165,0.0,0.9523809523809523,0.0,1.0,1.0
78031,582,10,cramped_room,9.99,8.863333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,37,6,2,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9470108695652174,0.0,1.0,1.0
78032,555,10,cramped_room,9.99,8.863333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,31,2,1,31,31,31,0,0,19,4,9,2,10,10,0,200,155,0.0,0.9473684210526316,0.0,1.0,1.0
78033,582,10,cramped_room,9.99,8.863333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,36,6,3,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8958333333333333,0.0,1.0,1.0
78034,579,10,cramped_room,9.99,8.863333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,33,1,0,33,33,33,0,0,11,10,1,0,10,10,0,200,179,0.0,0.9772727272727273,0.0,1.0,1.0
78035,510,9,cramped_room,9.97,8.856666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,30,2,1,30,30,30,0,0,20,5,10,4,9,9,0,180,150,0.0,0.9565217391304348,0.0,1.0,1.0
78036,522,9,cramped_room,9.95,8.85,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,4,2,30,30,30,0,0,9,9,0,0,9,9,0,180,162,0.0,0.91875,0.0,1.0,1.0
78037,510,9,cramped_room,9.93,8.843333333333332,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,31,1,0,30,30,30,0,0,11,5,2,0,9,9,0,180,150,0.0,0.9583333333333333,0.0,1.0,1.0
78038,573,10,cramped_room,9.92,8.84,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,32,7,3,31,31,31,0,0,10,10,0,0,10,10,0,200,173,0.0,0.8444444444444444,0.0,1.0,1.0
78039,527,9,cramped_room,9.9,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,30,1,0,30,30,30,0,0,15,9,5,3,10,9,0,180,167,0.0,0.962962962962963,0.0,1.0,1.0
78040,408,7,cramped_room,9.86,8.819999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,29,7,1,24,24,24,0,0,7,7,0,0,7,7,0,140,128,0.0,0.8777777777777778,0.0,1.0,1.0
78041,576,10,cramped_room,9.86,8.819999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,42,36,9,5,33,33,33,0,0,10,9,0,0,10,10,0,200,176,0.0,0.8753315649867375,0.0,1.0,1.0
78042,513,9,cramped_room,9.84,8.813333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,31,2,2,30,30,30,0,0,15,6,5,2,9,9,0,180,153,0.0,0.9736842105263157,0.0,1.0,1.0
78043,533,9,cramped_room,9.83,8.81,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,30,1,0,31,31,31,0,0,10,10,0,0,10,9,0,180,173,0.0,0.9365079365079365,0.0,1.0,1.0
78044,522,9,cramped_room,9.82,8.806666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,28,3,2,30,30,30,0,0,11,9,1,0,9,9,0,180,162,0.0,0.8500000000000001,0.0,1.0,1.0
78045,521,9,cramped_room,9.8,8.8,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,29,0,0,30,30,30,0,0,18,7,8,3,10,9,0,180,161,0.0,0.9473684210526316,0.0,1.0,1.0
78046,576,10,cramped_room,9.8,8.8,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,29,1,0,32,32,32,0,0,10,10,0,0,10,10,0,200,176,0.0,0.8775,0.0,1.0,1.0
78047,579,10,cramped_room,9.8,8.8,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,33,5,3,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.8452380952380952,0.0,1.0,1.0
78048,522,9,cramped_room,9.79,8.796666666666665,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,31,1,1,30,30,30,0,0,9,9,0,0,9,9,0,180,162,0.0,1.0,0.0,1.0,1.0
78049,576,10,cramped_room,9.78,8.793333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,32,7,6,32,32,32,0,0,10,10,0,0,10,10,0,200,176,0.0,0.8253968253968254,0.0,1.0,1.0
78050,573,10,cramped_room,9.77,8.790000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,34,9,4,31,31,31,0,0,10,10,0,0,10,10,0,200,173,0.0,0.8512820512820514,0.0,1.0,1.0
78051,552,10,cramped_room,9.77,8.790000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,33,3,2,33,33,33,0,0,12,1,1,0,10,10,0,200,152,0.0,0.8973214285714286,0.0,1.0,1.0
78052,587,10,cramped_room,9.77,8.790000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,31,0,0,33,33,33,0,0,11,11,0,0,11,10,0,200,187,0.0,0.9583333333333333,0.0,1.0,1.0
78053,555,10,cramped_room,9.76,8.786666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,32,1,1,33,33,33,0,0,12,2,1,0,10,10,0,200,155,0.0,0.9161184210526316,0.0,1.0,1.0
78054,516,9,cramped_room,9.75,8.783333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,28,0,0,30,30,30,0,0,13,7,3,1,9,9,0,180,156,0.0,0.9041666666666667,0.0,1.0,1.0
78055,579,10,cramped_room,9.75,8.783333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,3,2,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.8890909090909092,0.0,1.0,1.0
78056,522,9,cramped_room,9.74,8.78,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,37,7,2,30,30,30,0,0,9,9,0,0,9,9,0,180,162,0.0,1.0,0.0,1.0,1.0
78057,465,8,cramped_room,9.72,8.773333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,35,9,3,27,27,27,0,0,8,8,0,0,8,8,0,160,145,0.0,0.9194444444444444,0.0,1.0,1.0
78058,587,10,cramped_room,9.72,8.773333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,36,6,2,33,33,33,0,0,11,11,0,0,11,10,0,200,187,0.0,0.90625,0.0,1.0,1.0
78059,530,9,cramped_room,9.71,8.77,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,29,2,2,30,30,30,0,0,10,10,0,0,10,9,0,180,170,0.0,0.8759398496240601,0.0,1.0,1.0
78060,522,9,cramped_room,9.7,8.766666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,44,40,14,4,30,30,30,0,0,12,9,2,0,9,9,0,180,162,0.0,0.9090909090909092,0.0,1.0,1.0
78061,576,10,cramped_room,9.7,8.766666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,31,5,2,32,32,32,0,0,10,10,0,0,10,10,0,200,176,0.0,0.8424242424242425,0.0,1.0,1.0
78062,576,10,cramped_room,9.69,8.763333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,32,2,2,32,32,32,0,0,10,10,0,0,10,10,0,200,176,0.0,0.9003496503496504,0.0,1.0,1.0
78063,576,10,cramped_room,9.69,8.763333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,31,1,0,33,33,33,0,0,11,9,1,0,10,10,0,200,176,0.0,0.8898026315789473,0.0,1.0,1.0
78064,576,10,cramped_room,9.69,8.763333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,34,1,0,32,32,32,0,0,11,10,1,0,10,10,0,200,176,0.0,1.0,0.0,1.0,1.0
78065,567,10,cramped_room,9.68,8.76,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,44,42,11,3,32,32,32,0,0,11,7,1,0,10,10,0,200,167,0.0,0.9545454545454546,0.0,1.0,1.0
78066,536,9,cramped_room,9.67,8.756666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,46,38,14,8,32,32,32,0,0,10,10,0,0,10,10,0,180,176,0.0,0.8257575757575758,0.0,1.0,1.0
78067,510,9,cramped_room,9.66,8.753333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,32,5,1,30,30,30,0,0,22,5,12,4,9,9,0,180,150,0.0,0.9259259259259259,0.0,1.0,1.0
78068,582,10,cramped_room,9.66,8.753333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,31,1,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8931159420289855,0.0,1.0,1.0
78069,582,10,cramped_room,9.66,8.753333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,30,1,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8863636363636364,0.0,1.0,1.0
78070,579,10,cramped_room,9.66,8.753333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,45,42,12,4,33,33,33,0,0,13,10,2,0,10,10,0,200,179,0.0,0.9315476190476191,0.0,1.0,1.0
78071,579,10,cramped_room,9.66,8.753333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,32,0,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9403508771929825,0.0,1.0,1.0
78072,570,10,cramped_room,9.66,8.753333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,35,9,5,31,31,31,0,0,10,9,0,0,10,10,0,200,170,0.0,0.8734335839598997,0.0,1.0,1.0
78073,522,9,cramped_room,9.64,8.746666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,32,6,1,30,30,30,0,0,9,9,0,0,9,9,0,180,162,0.0,0.9090909090909092,0.0,1.0,1.0
78074,587,10,cramped_room,9.63,8.743333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,34,0,0,33,33,33,0,0,12,11,1,0,11,10,0,200,187,0.0,1.0,0.0,1.0,1.0
78075,579,10,cramped_room,9.63,8.743333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,33,4,1,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.8973214285714286,0.0,1.0,1.0
78076,533,9,cramped_room,9.62,8.74,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,31,5,2,31,31,31,0,0,11,10,0,0,10,9,0,180,173,0.0,0.8199404761904762,0.0,1.0,1.0
78077,539,9,cramped_room,9.61,8.736666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,31,0,0,32,32,32,0,0,12,11,1,0,10,10,0,180,179,0.0,0.9411764705882353,0.0,1.0,1.0
78078,570,10,cramped_room,9.61,8.736666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,43,38,11,3,31,31,31,0,0,13,9,3,0,10,10,0,200,170,0.0,0.8844444444444444,0.0,1.0,1.0
78079,587,10,cramped_room,9.61,8.736666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,34,4,3,33,33,33,0,0,11,11,0,0,11,10,0,200,187,0.0,0.8944444444444444,0.0,1.0,1.0
78080,582,10,cramped_room,9.61,8.736666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,32,4,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8640350877192983,0.0,1.0,1.0
78081,579,10,cramped_room,9.61,8.736666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,43,37,10,1,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.8603896103896104,0.0,1.0,1.0
78082,576,10,cramped_room,9.6,8.733333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,34,4,2,33,33,33,0,0,12,9,1,0,10,10,0,200,176,0.0,0.8944444444444444,0.0,1.0,1.0
78083,530,9,cramped_room,9.59,8.73,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,30,2,1,30,30,30,0,0,10,10,0,0,10,9,0,180,170,0.0,0.9115384615384616,0.0,1.0,1.0
78084,579,10,cramped_room,9.58,8.726666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,29,1,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.8321678321678322,0.0,1.0,1.0
78085,510,9,cramped_room,9.57,8.723333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,35,8,1,29,29,29,0,0,16,6,7,4,9,9,0,180,150,0.0,0.9232954545454546,0.0,1.0,1.0
78086,587,10,cramped_room,9.56,8.72,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,46,40,13,6,33,33,33,0,0,13,11,1,0,11,10,0,200,187,0.0,0.8788461538461538,0.0,1.0,1.0
78087,527,9,cramped_room,9.55,8.716666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,29,2,0,30,30,30,0,0,12,9,2,2,10,9,0,180,167,0.0,0.9259259259259259,0.0,1.0,1.0
78088,582,10,cramped_room,9.55,8.716666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,29,1,0,33,33,33,0,0,12,11,0,0,10,10,0,200,182,0.0,0.836996336996337,0.0,1.0,1.0
78089,558,10,cramped_room,9.55,8.716666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,32,2,1,31,31,31,0,0,27,5,17,6,10,10,0,200,158,0.0,0.9356060606060606,0.0,1.0,1.0
78090,576,10,cramped_room,9.55,8.716666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,29,4,0,32,32,32,0,0,10,10,0,0,10,10,0,200,176,0.0,0.81438127090301,0.0,1.0,1.0
78091,519,9,cramped_room,9.53,8.709999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,28,1,1,30,30,30,0,0,13,8,3,1,9,9,0,180,159,0.0,0.90625,0.0,1.0,1.0
78092,576,10,cramped_room,9.53,8.709999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,34,5,2,33,33,33,0,0,18,9,8,5,10,10,0,200,176,0.0,0.9005681818181819,0.0,1.0,1.0
78093,573,10,cramped_room,9.53,8.709999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,30,2,1,33,33,33,0,0,12,8,2,0,10,10,0,200,173,0.0,0.8713768115942029,0.0,1.0,1.0
78094,575,10,cramped_room,9.53,8.709999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,30,1,1,33,33,33,0,0,13,7,2,0,11,10,0,200,175,0.0,0.8583333333333334,0.0,1.0,1.0
78095,582,10,cramped_room,9.53,8.709999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,29,0,0,33,33,33,0,0,13,11,2,0,10,10,0,200,182,0.0,0.8516483516483516,0.0,1.0,1.0
78096,573,10,cramped_room,9.53,8.709999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,29,1,0,32,32,32,0,0,13,9,3,0,10,10,0,200,173,0.0,0.9107142857142857,0.0,1.0,1.0
78097,573,10,cramped_room,9.53,8.709999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,30,1,0,31,31,31,0,0,10,10,0,0,10,10,0,200,173,0.0,0.9372549019607843,0.0,1.0,1.0
78098,576,10,cramped_room,9.53,8.709999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,52,42,20,4,32,32,32,0,0,11,10,1,0,10,10,0,200,176,0.0,0.8095238095238095,0.0,1.0,1.0
78099,576,10,cramped_room,9.53,8.709999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,37,7,3,32,32,32,0,0,10,10,0,0,10,10,0,200,176,0.0,0.9070048309178744,0.0,1.0,1.0
78100,567,10,cramped_room,9.53,8.709999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,43,38,10,3,32,32,32,0,0,20,7,10,3,10,10,0,200,167,0.0,0.8834841628959276,0.0,1.0,1.0
78101,579,10,cramped_room,9.54,8.713333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,32,3,2,33,33,33,0,0,12,10,1,0,10,10,0,200,179,0.0,0.8605769230769231,0.0,1.0,1.0
78102,579,10,cramped_room,9.54,8.713333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,31,0,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.95,0.0,1.0,1.0
78103,582,10,cramped_room,9.54,8.713333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,32,2,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9310344827586207,0.0,1.0,1.0
78104,587,10,cramped_room,9.54,8.713333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,27,0,0,33,33,33,0,0,11,11,0,0,11,10,0,200,187,0.0,0.7714285714285715,0.0,1.0,1.0
78105,630,11,cramped_room,9.55,8.716666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,31,0,0,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.8833333333333333,0.0,1.0,1.0
78106,579,10,cramped_room,9.55,8.716666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,32,0,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9722222222222222,0.0,1.0,1.0
78107,564,10,cramped_room,9.56,8.72,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,29,1,1,31,31,31,0,0,19,7,9,5,10,10,0,200,164,0.0,0.9,0.0,1.0,1.0
78108,582,10,cramped_room,9.56,8.72,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,32,1,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9423076923076923,0.0,1.0,1.0
78109,579,10,cramped_room,9.57,8.723333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,45,41,12,2,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9107142857142857,0.0,1.0,1.0
78110,525,9,cramped_room,9.57,8.723333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,29,1,1,30,30,30,0,0,10,10,0,0,9,9,0,180,165,0.0,0.9045454545454545,0.0,1.0,1.0
78111,564,10,cramped_room,9.58,8.726666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,43,35,9,3,33,33,33,0,0,12,5,2,0,10,10,0,200,164,0.0,0.8127705627705628,0.0,1.0,1.0
78112,579,10,cramped_room,9.59,8.73,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,34,2,0,33,33,33,0,0,11,10,1,0,10,10,0,200,179,0.0,0.9205882352941177,0.0,1.0,1.0
