episode,reward,soups,layout,layout_average,overall_average,gamma,lambda_gae,clip_epsilon,update_every,total_tomato_pickups,total_useful_tomato_pickups,total_tomato_drops,total_useful_tomato_drops,total_potting_tomato,total_optimal_potting_tomato,total_viable_potting_tomato,total_catastrophic_potting_tomato,total_useless_potting_tomato,total_onion_pickups,total_useful_onion_pickups,total_onion_drops,total_useful_onion_drops,total_potting_onion,total_optimal_potting_onion,total_viable_potting_onion,total_catastrophic_potting_onion,total_useless_potting_onion,total_dish_pickups,total_useful_dish_pickups,total_dish_drops,total_useful_dish_drops,total_soup_pickups,total_soup_deliveries,total_incorrect_deliveries,total_cumulative_sparse_rewards,total_cumulative_shaped_rewards,average_tomato_pickup_efficiency,average_onion_pickup_efficiency,average_potting_efficiency_tomato,average_potting_efficiency_onion,coordination_success_rate
33024,399,7,cramped_room,8.39,8.230000000000002,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,24,24,0,0,24,24,24,0,0,9,4,1,1,7,7,0,140,119,0.0,1.0,0.0,1.0,1.0
33025,468,8,cramped_room,8.38,8.226666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,9,9,0,0,8,8,0,160,148,0.0,1.0,0.0,1.0,1.0
33026,396,7,cramped_room,8.36,8.22,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,24,24,0,0,24,24,24,0,0,10,3,2,1,7,7,0,140,116,0.0,1.0,0.0,1.0,1.0
33027,390,7,cramped_room,8.34,8.213333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,24,24,0,0,24,24,24,0,0,8,1,1,1,7,7,0,140,110,0.0,1.0,0.0,1.0,1.0
33028,459,8,cramped_room,8.34,8.213333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,26,26,26,0,0,9,7,1,1,8,8,0,160,139,0.0,1.0,0.0,1.0,1.0
33029,395,7,cramped_room,8.32,8.206666666666669,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,25,24,0,0,24,24,24,0,0,11,1,3,1,8,8,0,140,115,0.0,0.9666666666666667,0.0,1.0,1.0
33030,450,8,cramped_room,8.31,8.203333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,26,26,0,0,26,26,26,0,0,10,4,2,1,8,8,0,160,130,0.0,1.0,0.0,1.0,1.0
33031,459,8,cramped_room,8.3,8.200000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,26,0,0,27,27,27,0,0,9,6,1,1,8,8,0,160,139,0.0,0.9666666666666667,0.0,1.0,1.0
33032,336,6,cramped_room,8.27,8.19,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,22,21,1,0,21,21,21,0,0,7,1,1,0,6,6,0,120,96,0.0,0.95,0.0,1.0,1.0
33033,438,8,cramped_room,8.26,8.186666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,25,24,0,0,24,24,24,0,0,9,2,1,0,8,8,0,160,118,0.0,0.9666666666666667,0.0,1.0,1.0
33034,465,8,cramped_room,8.24,8.18,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,8,8,0,0,8,8,0,160,145,0.0,1.0,0.0,1.0,1.0
33035,405,7,cramped_room,8.22,8.173333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,24,24,0,0,24,24,24,0,0,9,6,1,1,7,7,0,140,125,0.0,1.0,0.0,1.0,1.0
33036,444,8,cramped_room,8.21,8.170000000000002,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,9,1,1,1,8,8,0,160,124,0.0,1.0,0.0,1.0,1.0
33037,399,7,cramped_room,8.18,8.160000000000002,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,24,24,0,0,24,24,24,0,0,8,4,1,0,7,7,0,140,119,0.0,1.0,0.0,1.0,1.0
33038,444,8,cramped_room,8.17,8.156666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,28,27,0,0,27,27,27,0,0,9,1,1,0,8,8,0,160,124,0.0,0.9285714285714286,0.0,1.0,1.0
33039,504,9,cramped_room,8.17,8.156666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,30,30,0,0,30,30,30,0,0,10,3,1,0,9,9,0,180,144,0.0,1.0,0.0,1.0,1.0
33040,498,9,cramped_room,8.17,8.156666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,29,29,0,0,28,28,28,0,0,12,3,3,2,9,9,0,180,138,0.0,1.0,0.0,1.0,1.0
33041,345,6,cramped_room,8.14,8.146666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,23,23,1,0,21,21,21,0,0,8,4,1,1,6,6,0,120,105,0.0,1.0,0.0,1.0,1.0
33042,456,8,cramped_room,8.13,8.143333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,11,5,2,1,8,8,0,160,136,0.0,1.0,0.0,1.0,1.0
33043,242,4,cramped_room,8.08,8.126666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,19,19,1,0,18,18,18,0,0,10,1,3,2,5,4,0,80,82,0.0,1.0,0.0,1.0,1.0
33044,456,8,cramped_room,8.06,8.12,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,26,26,0,0,26,26,26,0,0,11,6,3,0,8,8,0,160,136,0.0,1.0,0.0,1.0,1.0
33045,452,8,cramped_room,8.05,8.116666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,25,25,0,0,25,25,25,0,0,12,4,2,1,9,9,0,160,132,0.0,1.0,0.0,1.0,1.0
33046,495,9,cramped_room,8.05,8.116666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,13,3,4,0,9,9,0,180,135,0.0,1.0,0.0,1.0,1.0
33047,450,8,cramped_room,8.04,8.113333333333335,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,12,3,3,1,8,8,0,160,130,0.0,1.0,0.0,1.0,1.0
33048,462,8,cramped_room,8.03,8.11,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,9,7,1,1,8,8,0,160,142,0.0,1.0,0.0,1.0,1.0
33049,450,8,cramped_room,8.02,8.106666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,28,27,1,1,27,27,27,0,0,10,3,1,1,8,8,0,160,130,0.0,0.9615384615384616,0.0,1.0,1.0
33050,450,8,cramped_room,8.02,8.106666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,29,27,2,2,27,27,27,0,0,13,3,3,0,8,8,0,160,130,0.0,0.9285714285714286,0.0,1.0,1.0
33051,444,8,cramped_room,8.01,8.103333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,9,1,1,1,8,8,0,160,124,0.0,1.0,0.0,1.0,1.0
33052,444,8,cramped_room,8.0,8.100000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,12,1,4,2,8,8,0,160,124,0.0,1.0,0.0,1.0,1.0
33053,450,8,cramped_room,7.99,8.096666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,10,3,1,0,8,8,0,160,130,0.0,1.0,0.0,1.0,1.0
33054,453,8,cramped_room,7.98,8.093333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,11,4,2,0,8,8,0,160,133,0.0,1.0,0.0,1.0,1.0
33055,447,8,cramped_room,7.97,8.090000000000002,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,10,2,2,1,8,8,0,160,127,0.0,1.0,0.0,1.0,1.0
33056,441,8,cramped_room,7.96,8.086666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,24,24,0,0,24,24,24,0,0,11,3,2,2,8,8,0,160,121,0.0,1.0,0.0,1.0,1.0
33057,489,9,cramped_room,7.96,8.086666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,28,28,0,0,27,27,27,0,0,12,1,3,1,9,9,0,180,129,0.0,1.0,0.0,1.0,1.0
33058,456,8,cramped_room,7.95,8.083333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,26,26,0,0,25,25,25,0,0,10,7,1,0,8,8,0,160,136,0.0,1.0,0.0,1.0,1.0
33059,390,7,cramped_room,7.93,8.076666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,24,24,0,0,24,24,24,0,0,9,1,2,1,7,7,0,140,110,0.0,1.0,0.0,1.0,1.0
33060,390,7,cramped_room,7.91,8.07,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,24,24,0,0,24,24,24,0,0,9,1,2,0,7,7,0,140,110,0.0,1.0,0.0,1.0,1.0
33061,456,8,cramped_room,7.9,8.066666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,2,0,25,25,25,0,0,8,7,0,0,8,8,0,160,136,0.0,1.0,0.0,1.0,1.0
33062,336,6,cramped_room,7.87,8.056666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,21,20,0,0,21,21,21,0,0,9,1,1,0,6,6,0,120,96,0.0,0.9444444444444444,0.0,1.0,1.0
33063,444,8,cramped_room,7.86,8.053333333333335,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,26,26,0,0,26,26,26,0,0,10,2,1,0,8,8,0,160,124,0.0,1.0,0.0,1.0,1.0
33064,336,6,cramped_room,7.83,8.043333333333335,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,22,21,1,0,21,21,21,0,0,10,1,2,0,6,6,0,120,96,0.0,0.9285714285714286,0.0,1.0,1.0
33065,444,8,cramped_room,7.82,8.040000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,25,25,0,0,24,24,24,0,0,10,4,1,0,8,8,0,160,124,0.0,1.0,0.0,1.0,1.0
33066,492,9,cramped_room,7.82,8.040000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,28,28,0,0,27,27,27,0,0,12,2,3,1,9,9,0,180,132,0.0,1.0,0.0,1.0,1.0
33067,441,8,cramped_room,7.81,8.036666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,26,26,26,0,0,9,1,1,1,8,8,0,160,121,0.0,1.0,0.0,1.0,1.0
33068,522,9,cramped_room,7.81,8.036666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,30,30,0,0,30,30,30,0,0,9,9,0,0,9,9,0,180,162,0.0,1.0,0.0,1.0,1.0
33069,438,8,cramped_room,7.8,8.033333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,25,25,0,0,25,25,25,0,0,10,1,1,1,8,8,0,160,118,0.0,1.0,0.0,1.0,1.0
33070,447,8,cramped_room,7.79,8.030000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,10,2,1,1,8,8,0,160,127,0.0,1.0,0.0,1.0,1.0
33071,459,8,cramped_room,7.78,8.026666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,10,6,1,1,8,8,0,160,139,0.0,1.0,0.0,1.0,1.0
33072,441,8,cramped_room,7.77,8.023333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,26,26,26,0,0,10,1,1,0,8,8,0,160,121,0.0,1.0,0.0,1.0,1.0
33073,395,7,cramped_room,7.75,8.016666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,26,26,1,1,24,24,24,0,0,13,1,4,3,8,8,0,140,115,0.0,1.0,0.0,1.0,1.0
33074,378,7,cramped_room,7.73,8.01,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,21,21,0,0,21,21,21,0,0,12,0,3,1,7,7,0,140,98,0.0,1.0,0.0,1.0,1.0
33075,464,8,cramped_room,7.72,8.006666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,29,29,1,0,27,27,27,0,0,12,6,2,0,9,9,0,160,144,0.0,1.0,0.0,1.0,1.0
33076,404,7,cramped_room,7.7,8.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,26,26,0,0,26,26,26,0,0,10,2,2,1,8,8,0,140,124,0.0,1.0,0.0,1.0,1.0
33077,444,8,cramped_room,7.69,7.996666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,26,26,0,0,25,25,25,0,0,11,3,3,2,8,8,0,160,124,0.0,1.0,0.0,1.0,1.0
33078,299,5,cramped_room,7.65,7.983333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,20,19,2,0,18,18,18,0,0,8,5,1,1,6,5,0,100,99,0.0,0.9705882352941176,0.0,1.0,1.0
33079,444,8,cramped_room,7.64,7.9799999999999995,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,11,1,1,0,8,8,0,160,124,0.0,1.0,0.0,1.0,1.0
33080,465,8,cramped_room,7.63,7.976666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,9,8,1,0,8,8,0,160,145,0.0,1.0,0.0,1.0,1.0
33081,441,8,cramped_room,7.62,7.973333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,26,26,0,0,25,25,25,0,0,10,2,2,0,8,8,0,160,121,0.0,1.0,0.0,1.0,1.0
33082,462,8,cramped_room,7.61,7.9700000000000015,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,28,28,1,0,27,27,27,0,0,9,7,0,0,8,8,0,160,142,0.0,1.0,0.0,1.0,1.0
33083,489,9,cramped_room,7.61,7.9700000000000015,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,28,28,0,0,27,27,27,0,0,11,1,1,1,9,9,0,180,129,0.0,1.0,0.0,1.0,1.0
33084,446,8,cramped_room,7.59,7.963333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,26,26,0,0,26,26,26,0,0,11,1,1,0,9,9,0,160,126,0.0,1.0,0.0,1.0,1.0
33085,501,9,cramped_room,7.59,7.963333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,12,5,2,1,9,9,0,180,141,0.0,1.0,0.0,1.0,1.0
33086,447,8,cramped_room,7.58,7.960000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,10,2,1,1,8,8,0,160,127,0.0,1.0,0.0,1.0,1.0
33087,444,8,cramped_room,7.57,7.956666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,26,0,0,27,27,27,0,0,10,1,1,1,8,8,0,160,124,0.0,0.9583333333333333,0.0,1.0,1.0
33088,504,9,cramped_room,7.57,7.956666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,28,28,0,0,27,27,27,0,0,10,6,1,1,9,9,0,180,144,0.0,1.0,0.0,1.0,1.0
33089,441,8,cramped_room,7.56,7.953333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,25,25,0,0,24,24,24,0,0,10,3,1,1,8,8,0,160,121,0.0,1.0,0.0,1.0,1.0
33090,447,8,cramped_room,7.55,7.95,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,28,28,1,0,27,27,27,0,0,11,2,1,1,8,8,0,160,127,0.0,1.0,0.0,1.0,1.0
33091,452,8,cramped_room,7.54,7.946666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,11,2,2,1,9,8,0,160,132,0.0,1.0,0.0,1.0,1.0
33092,513,9,cramped_room,7.55,7.95,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,28,27,0,0,28,28,28,0,0,10,8,1,0,9,9,0,180,153,0.0,0.9736842105263157,0.0,1.0,1.0
33093,498,9,cramped_room,7.55,7.95,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,30,30,0,0,30,30,30,0,0,12,1,2,1,9,9,0,180,138,0.0,1.0,0.0,1.0,1.0
33094,513,9,cramped_room,7.55,7.95,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,30,30,0,0,29,29,29,0,0,11,7,1,1,9,9,0,180,153,0.0,1.0,0.0,1.0,1.0
33095,407,7,cramped_room,7.53,7.9433333333333325,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,26,26,0,0,26,26,26,0,0,11,3,2,0,8,8,0,140,127,0.0,1.0,0.0,1.0,1.0
33096,495,9,cramped_room,7.53,7.9433333333333325,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,30,30,0,0,29,29,29,0,0,11,1,2,1,9,9,0,180,135,0.0,1.0,0.0,1.0,1.0
33097,467,8,cramped_room,7.52,7.94,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,11,7,1,1,9,9,0,160,147,0.0,1.0,0.0,1.0,1.0
33098,450,8,cramped_room,7.51,7.936666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,1,0,26,26,26,0,0,11,4,2,1,8,8,0,160,130,0.0,1.0,0.0,1.0,1.0
33099,492,9,cramped_room,7.51,7.936666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,28,28,0,0,28,28,28,0,0,14,1,4,2,9,9,0,180,132,0.0,1.0,0.0,1.0,1.0
33100,489,9,cramped_room,7.51,7.936666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,28,28,0,0,27,27,27,0,0,13,1,3,0,9,9,0,180,129,0.0,1.0,0.0,1.0,1.0
33101,449,8,cramped_room,7.54,7.946666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,11,1,2,1,9,8,0,160,129,0.0,1.0,0.0,1.0,1.0
33102,441,8,cramped_room,7.57,7.956666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,26,26,0,0,25,25,25,0,0,10,2,1,1,8,8,0,160,121,0.0,1.0,0.0,1.0,1.0
33103,498,9,cramped_room,7.6,7.966666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,30,30,0,0,30,30,30,0,0,10,1,1,1,9,9,0,180,138,0.0,1.0,0.0,1.0,1.0
33104,507,9,cramped_room,7.62,7.973333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,30,30,0,0,30,30,30,0,0,12,4,2,2,9,9,0,180,147,0.0,1.0,0.0,1.0,1.0
33105,447,8,cramped_room,7.63,7.976666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,10,2,1,0,8,8,0,160,127,0.0,1.0,0.0,1.0,1.0
33106,444,8,cramped_room,7.67,7.989999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,12,1,2,1,8,8,0,160,124,0.0,1.0,0.0,1.0,1.0
33107,441,8,cramped_room,7.68,7.993333333333335,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,26,26,26,0,0,9,1,1,1,8,8,0,160,121,0.0,1.0,0.0,1.0,1.0
33108,498,9,cramped_room,7.7,8.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,30,30,0,0,29,29,29,0,0,11,2,1,1,9,9,0,180,138,0.0,1.0,0.0,1.0,1.0
33109,455,8,cramped_room,7.72,8.006666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,10,3,1,1,9,8,0,160,135,0.0,1.0,0.0,1.0,1.0
33110,444,8,cramped_room,7.74,8.013333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,11,1,1,0,8,8,0,160,124,0.0,1.0,0.0,1.0,1.0
33111,498,9,cramped_room,7.76,8.020000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,30,30,0,0,30,30,30,0,0,10,1,1,1,9,9,0,180,138,0.0,1.0,0.0,1.0,1.0
33112,447,8,cramped_room,7.78,8.026666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,27,27,0,0,27,27,27,0,0,11,2,1,0,8,8,0,160,127,0.0,1.0,0.0,1.0,1.0
33113,492,9,cramped_room,7.81,8.036666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,28,28,0,0,27,27,27,0,0,11,2,1,1,9,9,0,180,132,0.0,1.0,0.0,1.0,1.0
33114,476,8,cramped_room,7.83,8.043333333333335,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,28,28,0,0,28,28,28,0,0,10,9,1,0,9,9,0,160,156,0.0,1.0,0.0,1.0,1.0
33115,507,9,cramped_room,7.85,8.049999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,30,30,0,0,30,30,30,0,0,11,4,1,1,9,9,0,180,147,0.0,1.0,0.0,1.0,1.0
