episode,reward,soups,layout,layout_average,overall_average,gamma,lambda_gae,clip_epsilon,update_every,total_tomato_pickups,total_useful_tomato_pickups,total_tomato_drops,total_useful_tomato_drops,total_potting_tomato,total_optimal_potting_tomato,total_viable_potting_tomato,total_catastrophic_potting_tomato,total_useless_potting_tomato,total_onion_pickups,total_useful_onion_pickups,total_onion_drops,total_useful_onion_drops,total_potting_onion,total_optimal_potting_onion,total_viable_potting_onion,total_catastrophic_potting_onion,total_useless_potting_onion,total_dish_pickups,total_useful_dish_pickups,total_dish_drops,total_useful_dish_drops,total_soup_pickups,total_soup_deliveries,total_incorrect_deliveries,total_cumulative_sparse_rewards,total_cumulative_shaped_rewards,average_tomato_pickup_efficiency,average_onion_pickup_efficiency,average_potting_efficiency_tomato,average_potting_efficiency_onion,coordination_success_rate
87011,582,10,cramped_room,10.28,8.916666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,36,7,3,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8852657004830917,0.0,1.0,1.0
87012,579,10,cramped_room,10.28,8.916666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,33,5,1,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.8666666666666667,0.0,1.0,1.0
87013,630,11,cramped_room,10.29,8.92,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,29,0,0,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.826797385620915,0.0,1.0,1.0
87014,558,10,cramped_room,10.29,8.92,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,31,5,4,33,33,33,0,0,12,3,1,0,10,10,0,200,158,0.0,0.7975543478260869,0.0,1.0,1.0
87015,582,10,cramped_room,10.29,8.92,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,35,5,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8986842105263158,0.0,1.0,1.0
87016,579,10,cramped_room,10.29,8.92,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,42,37,8,2,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.871764705882353,0.0,1.0,1.0
87017,590,10,cramped_room,10.29,8.92,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,30,0,0,34,34,34,0,0,11,11,0,0,11,10,0,200,190,0.0,0.8844444444444444,0.0,1.0,1.0
87018,579,10,cramped_room,10.29,8.92,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,32,1,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.8701298701298701,0.0,1.0,1.0
87019,573,10,cramped_room,10.29,8.92,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,34,5,3,33,33,33,0,0,12,8,1,0,10,10,0,200,173,0.0,0.8708333333333333,0.0,1.0,1.0
87020,507,9,cramped_room,10.28,8.916666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,27,1,0,30,30,30,0,0,18,4,8,1,9,9,0,180,147,0.0,0.8675213675213675,0.0,1.0,1.0
87021,582,10,cramped_room,10.28,8.916666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,30,1,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8706293706293706,0.0,1.0,1.0
87022,234,4,cramped_room,10.22,8.896666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,19,16,4,3,14,14,14,0,0,4,4,0,0,4,4,0,80,74,0.0,0.8295454545454546,0.0,1.0,1.0
87023,552,10,cramped_room,10.22,8.896666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,31,0,0,32,32,32,0,0,22,2,11,2,10,10,0,200,152,0.0,0.9388888888888889,0.0,1.0,1.0
87024,582,10,cramped_room,10.22,8.896666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,29,0,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8869047619047619,0.0,1.0,1.0
87025,582,10,cramped_room,10.22,8.896666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,31,2,2,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8611111111111112,0.0,1.0,1.0
87026,579,10,cramped_room,10.22,8.896666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,30,2,1,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.8514492753623188,0.0,1.0,1.0
87027,533,9,cramped_room,10.2,8.889999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,34,7,3,31,31,31,0,0,10,10,0,0,10,9,0,180,173,0.0,0.9017857142857143,0.0,1.0,1.0
87028,630,11,cramped_room,10.21,8.893333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,40,6,1,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.9761904761904762,0.0,1.0,1.0
87029,564,10,cramped_room,10.26,8.91,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,32,4,2,32,32,32,0,0,11,6,1,0,10,10,0,200,164,0.0,0.891640866873065,0.0,1.0,1.0
87030,621,11,cramped_room,10.27,8.913333333333332,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,31,0,0,34,34,34,0,0,12,8,1,0,11,11,0,220,181,0.0,0.8920454545454546,0.0,1.0,1.0
87031,582,10,cramped_room,10.27,8.913333333333332,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,31,3,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8416149068322981,0.0,1.0,1.0
87032,542,9,cramped_room,10.26,8.91,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,31,0,0,33,33,33,0,0,12,11,1,0,10,9,0,180,182,0.0,0.8992673992673992,0.0,1.0,1.0
87033,518,9,cramped_room,10.24,8.903333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,31,3,1,32,32,32,0,0,11,4,1,0,10,10,0,180,158,0.0,0.8490909090909091,0.0,1.0,1.0
87034,587,10,cramped_room,10.24,8.903333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,30,0,0,33,33,33,0,0,11,11,0,0,11,10,0,200,187,0.0,0.887719298245614,0.0,1.0,1.0
87035,582,10,cramped_room,10.23,8.9,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,30,1,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8893280632411067,0.0,1.0,1.0
87036,582,10,cramped_room,10.23,8.9,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,29,1,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8500000000000001,0.0,1.0,1.0
87037,567,10,cramped_room,10.23,8.9,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,34,5,1,33,33,33,0,0,14,6,3,0,10,10,0,200,167,0.0,0.9017857142857143,0.0,1.0,1.0
87038,587,10,cramped_room,10.23,8.9,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,29,2,1,33,33,33,0,0,11,11,0,0,11,11,0,200,187,0.0,0.8065015479876161,0.0,1.0,1.0
87039,612,11,cramped_room,10.23,8.9,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,0,0,35,35,35,0,0,13,4,2,0,11,11,0,220,172,0.0,0.9190476190476191,0.0,1.0,1.0
87040,579,10,cramped_room,10.22,8.896666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,31,1,1,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9097222222222222,0.0,1.0,1.0
87041,570,10,cramped_room,10.21,8.893333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,31,0,0,33,33,33,0,0,11,7,1,0,10,10,0,200,170,0.0,0.9388888888888889,0.0,1.0,1.0
87042,569,10,cramped_room,10.2,8.889999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,34,0,0,33,33,33,0,0,13,5,2,0,11,10,0,200,169,0.0,1.0,0.0,1.0,1.0
87043,582,10,cramped_room,10.19,8.886666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,32,3,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9285714285714286,0.0,1.0,1.0
87044,630,11,cramped_room,10.2,8.889999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,33,0,0,34,34,34,0,0,12,11,1,0,11,11,0,220,190,0.0,0.9428104575163399,0.0,1.0,1.0
87045,582,10,cramped_room,10.2,8.889999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,29,1,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8484848484848485,0.0,1.0,1.0
87046,579,10,cramped_room,10.2,8.889999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,29,1,1,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.8644444444444443,0.0,1.0,1.0
87047,579,10,cramped_room,10.2,8.889999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,33,6,2,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.8502673796791445,0.0,1.0,1.0
87048,579,10,cramped_room,10.19,8.886666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,3,1,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9188311688311688,0.0,1.0,1.0
87049,570,10,cramped_room,10.19,8.886666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,32,1,0,32,32,32,0,0,11,8,1,0,10,10,0,200,170,0.0,0.9722222222222222,0.0,1.0,1.0
87050,579,10,cramped_room,10.18,8.883333333333335,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,25,0,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.7541666666666667,0.0,1.0,1.0
87051,582,10,cramped_room,10.18,8.883333333333335,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,32,6,3,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8097826086956521,0.0,1.0,1.0
87052,579,10,cramped_room,10.17,8.88,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,33,1,1,33,33,33,0,0,11,10,1,0,10,10,0,200,179,0.0,0.9252136752136753,0.0,1.0,1.0
87053,579,10,cramped_room,10.16,8.876666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,31,6,3,33,33,33,0,0,13,10,2,0,10,10,0,200,179,0.0,0.8070652173913043,0.0,1.0,1.0
87054,582,10,cramped_room,10.16,8.876666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,32,1,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.916083916083916,0.0,1.0,1.0
87055,465,8,cramped_room,10.14,8.870000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,27,4,0,27,27,27,0,0,8,8,0,0,8,8,0,160,145,0.0,0.8402777777777777,0.0,1.0,1.0
87056,587,10,cramped_room,10.14,8.870000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,2,1,33,33,33,0,0,11,11,0,0,11,10,0,200,187,0.0,0.9166666666666666,0.0,1.0,1.0
87057,522,9,cramped_room,10.13,8.866666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,31,6,3,30,30,30,0,0,9,9,0,0,9,9,0,180,162,0.0,0.8130434782608695,0.0,1.0,1.0
87058,579,10,cramped_room,10.13,8.866666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,33,3,2,33,33,33,0,0,11,10,1,0,10,10,0,200,179,0.0,0.8824404761904762,0.0,1.0,1.0
87059,630,11,cramped_room,10.13,8.866666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,30,1,1,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.8634259259259259,0.0,1.0,1.0
87060,576,10,cramped_room,10.12,8.863333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,29,1,0,33,33,33,0,0,12,9,1,0,10,10,0,200,176,0.0,0.8666666666666667,0.0,1.0,1.0
87061,522,9,cramped_room,10.1,8.856666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,28,5,3,30,30,30,0,0,9,9,0,0,9,9,0,180,162,0.0,0.7904761904761906,0.0,1.0,1.0
87062,582,10,cramped_room,10.09,8.853333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,30,0,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8893280632411067,0.0,1.0,1.0
87063,582,10,cramped_room,10.08,8.85,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,31,1,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.89,0.0,1.0,1.0
87064,570,10,cramped_room,10.07,8.846666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,32,0,0,33,33,33,0,0,12,7,1,0,10,10,0,200,170,0.0,0.9409722222222222,0.0,1.0,1.0
87065,561,10,cramped_room,10.06,8.843333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,30,3,1,33,33,33,0,0,13,4,2,0,10,10,0,200,161,0.0,0.8073529411764706,0.0,1.0,1.0
87066,630,11,cramped_room,10.07,8.846666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,37,4,2,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.9473684210526316,0.0,1.0,1.0
87067,573,10,cramped_room,10.06,8.843333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,42,35,9,5,33,33,33,0,0,12,8,1,0,10,10,0,200,173,0.0,0.8413461538461539,0.0,1.0,1.0
87068,582,10,cramped_room,10.05,8.84,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,29,1,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8846153846153846,0.0,1.0,1.0
87069,525,9,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,29,1,0,30,30,30,0,0,10,10,0,0,9,9,0,180,165,0.0,0.90625,0.0,1.0,1.0
87070,584,10,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,2,1,33,33,33,0,0,12,10,1,0,11,10,0,200,184,0.0,0.925,0.0,1.0,1.0
87071,582,10,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,33,1,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9424342105263157,0.0,1.0,1.0
87072,630,11,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,32,0,0,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.9166666666666667,0.0,1.0,1.0
87073,612,11,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,34,0,0,34,34,34,0,0,12,5,1,0,11,11,0,220,172,0.0,0.96875,0.0,1.0,1.0
87074,582,10,cramped_room,10.02,8.83,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,34,4,2,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8920454545454546,0.0,1.0,1.0
87075,618,11,cramped_room,10.02,8.83,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,34,3,0,34,34,34,0,0,12,7,1,0,11,11,0,220,178,0.0,0.9068322981366459,0.0,1.0,1.0
87076,573,10,cramped_room,10.02,8.83,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,31,2,1,31,31,31,0,0,10,10,0,0,10,10,0,200,173,0.0,0.913919413919414,0.0,1.0,1.0
87077,579,10,cramped_room,10.01,8.826666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,32,1,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9523809523809523,0.0,1.0,1.0
87078,627,11,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,34,1,0,34,34,34,0,0,12,10,1,0,11,11,0,220,187,0.0,0.9444444444444444,0.0,1.0,1.0
87079,555,10,cramped_room,10.02,8.83,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,30,3,1,33,33,33,0,0,13,2,2,0,10,10,0,200,155,0.0,0.8518518518518519,0.0,1.0,1.0
87080,633,11,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,35,0,0,35,35,35,0,0,11,11,0,0,11,11,0,220,193,0.0,0.9722222222222222,0.0,1.0,1.0
87081,552,10,cramped_room,10.02,8.83,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,27,0,0,33,33,33,0,0,16,1,6,1,10,10,0,200,152,0.0,0.8166666666666667,0.0,1.0,1.0
87082,630,11,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,31,1,1,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.8541666666666667,0.0,1.0,1.0
87083,612,11,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,31,1,0,34,34,34,0,0,12,5,1,0,11,11,0,220,172,0.0,0.9199999999999999,0.0,1.0,1.0
87084,587,10,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,30,1,1,33,33,33,0,0,11,11,0,0,11,10,0,200,187,0.0,0.87,0.0,1.0,1.0
87085,555,10,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,34,4,0,32,32,32,0,0,14,3,4,2,10,10,0,200,155,0.0,0.9516129032258065,0.0,1.0,1.0
87086,582,10,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,2,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9180602006688963,0.0,1.0,1.0
87087,627,11,cramped_room,10.04,8.836666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,35,4,0,34,34,34,0,0,12,10,1,0,11,11,0,220,187,0.0,0.9198717948717949,0.0,1.0,1.0
87088,579,10,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,32,3,1,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.8857142857142857,0.0,1.0,1.0
87089,630,11,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,36,5,0,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.9066666666666667,0.0,1.0,1.0
87090,615,11,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,31,0,0,34,34,34,0,0,12,6,1,0,11,11,0,220,175,0.0,0.9110671936758893,0.0,1.0,1.0
87091,587,10,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,34,2,0,33,33,33,0,0,11,11,0,0,11,10,0,200,187,0.0,0.9415584415584416,0.0,1.0,1.0
87092,582,10,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,29,0,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8786764705882353,0.0,1.0,1.0
87093,576,10,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,34,4,1,33,33,33,0,0,12,9,1,0,10,10,0,200,176,0.0,0.9181286549707601,0.0,1.0,1.0
87094,627,11,cramped_room,10.04,8.836666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,34,1,0,33,33,33,0,0,11,11,0,0,11,11,0,220,187,0.0,0.9791666666666667,0.0,1.0,1.0
87095,555,10,cramped_room,10.04,8.836666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,35,2,1,33,33,33,0,0,11,2,1,0,10,10,0,200,155,0.0,1.0,0.0,1.0,1.0
87096,582,10,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,32,1,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.94,0.0,1.0,1.0
87097,582,10,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,2,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.914860681114551,0.0,1.0,1.0
87098,582,10,cramped_room,10.02,8.83,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,35,4,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9516129032258065,0.0,1.0,1.0
87099,579,10,cramped_room,10.02,8.83,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,36,6,3,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.8900255754475703,0.0,1.0,1.0
87100,582,10,cramped_room,10.02,8.83,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,31,2,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.861904761904762,0.0,1.0,1.0
87101,582,10,cramped_room,10.02,8.83,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,33,3,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8918128654970761,0.0,1.0,1.0
87102,612,11,cramped_room,10.03,8.833333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,32,0,0,34,34,34,0,0,12,5,1,0,11,11,0,220,172,0.0,0.9545454545454546,0.0,1.0,1.0
87103,579,10,cramped_room,10.04,8.836666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,31,2,2,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.8348214285714286,0.0,1.0,1.0
87104,630,11,cramped_room,10.05,8.84,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,33,4,2,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.8452380952380952,0.0,1.0,1.0
87105,582,10,cramped_room,10.05,8.84,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,32,3,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8961038961038961,0.0,1.0,1.0
87106,630,11,cramped_room,10.06,8.843333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,29,0,0,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.8541666666666667,0.0,1.0,1.0
87107,579,10,cramped_room,10.06,8.843333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,32,1,1,33,33,33,0,0,13,10,2,1,10,10,0,200,179,0.0,0.9161184210526316,0.0,1.0,1.0
87108,558,10,cramped_room,10.06,8.843333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,35,4,2,33,33,33,0,0,13,3,2,0,10,10,0,200,158,0.0,0.9030769230769231,0.0,1.0,1.0
87109,570,10,cramped_room,10.06,8.843333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,32,2,1,33,33,33,0,0,14,7,4,2,10,10,0,200,170,0.0,0.925,0.0,1.0,1.0
87110,627,11,cramped_room,10.07,8.846666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,36,3,0,34,34,34,0,0,12,10,1,0,11,11,0,220,187,0.0,0.9242857142857144,0.0,1.0,1.0
87111,582,10,cramped_room,10.07,8.846666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,32,1,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9047619047619047,0.0,1.0,1.0
87112,636,11,cramped_room,10.08,8.85,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,33,1,0,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9166666666666667,0.0,1.0,1.0
