episode,reward,soups,layout,layout_average,overall_average,gamma,lambda_gae,clip_epsilon,update_every,total_tomato_pickups,total_useful_tomato_pickups,total_tomato_drops,total_useful_tomato_drops,total_potting_tomato,total_optimal_potting_tomato,total_viable_potting_tomato,total_catastrophic_potting_tomato,total_useless_potting_tomato,total_onion_pickups,total_useful_onion_pickups,total_onion_drops,total_useful_onion_drops,total_potting_onion,total_optimal_potting_onion,total_viable_potting_onion,total_catastrophic_potting_onion,total_useless_potting_onion,total_dish_pickups,total_useful_dish_pickups,total_dish_drops,total_useful_dish_drops,total_soup_pickups,total_soup_deliveries,total_incorrect_deliveries,total_cumulative_sparse_rewards,total_cumulative_shaped_rewards,average_tomato_pickup_efficiency,average_onion_pickup_efficiency,average_potting_efficiency_tomato,average_potting_efficiency_onion,coordination_success_rate
24019,28,0,cramped_room,7.52,7.6866666666666665,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,7,7,0,0,6,6,6,0,0,3,0,1,0,7,1,0,0,28,0.0,0.5,0.0,0.5,1.0
24020,12,0,cramped_room,7.44,7.66,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,4,4,1,0,3,3,3,0,0,2,1,1,1,0,0,0,0,12,0.0,1.0,0.0,1.0,1.0
24021,12,0,cramped_room,7.35,7.63,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,3,0,0,2,1,1,1,0,0,0,0,12,0.0,1.0,0.0,1.0,1.0
24022,9,0,cramped_room,7.26,7.6000000000000005,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,0,0,2,1,1,1,0,0,0,0,9,0.0,1.0,0.0,1.0,1.0
24023,12,0,cramped_room,7.18,7.573333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,3,0,0,3,1,1,1,0,0,0,0,12,0.0,0.5,0.0,0.5,1.0
24024,12,0,cramped_room,7.08,7.54,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,3,0,0,2,1,1,1,0,0,0,0,12,0.0,0.5,0.0,0.5,1.0
24025,20,0,cramped_room,6.98,7.506666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5,5,0,0,2,0,1,0,1,0,0,0,20,0.0,1.0,0.0,1.0,1.0
24026,28,0,cramped_room,6.88,7.473333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,4,0,0,2,2,0,0,3,0,0,0,28,0.0,1.0,0.0,1.0,1.0
24027,9,0,cramped_room,6.79,7.4433333333333325,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,4,4,1,0,3,3,3,0,0,2,0,1,0,0,0,0,0,9,0.0,1.0,0.0,1.0,1.0
24028,23,0,cramped_room,6.7,7.413333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,6,6,0,0,6,6,6,0,0,4,0,1,0,1,0,0,0,23,0.0,1.0,0.0,1.0,1.0
24029,12,0,cramped_room,6.6,7.38,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,4,4,0,0,3,3,3,0,0,2,1,1,0,0,0,0,0,12,0.0,1.0,0.0,1.0,1.0
24030,9,0,cramped_room,6.51,7.3500000000000005,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,3,0,0,2,0,1,0,0,0,0,0,9,0.0,1.0,0.0,1.0,1.0
24031,26,0,cramped_room,6.42,7.32,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,7,7,0,0,6,6,6,0,0,3,1,1,1,1,0,0,0,26,0.0,1.0,0.0,1.0,1.0
24032,40,0,cramped_room,6.33,7.29,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,8,8,0,0,8,8,8,0,0,4,2,1,0,5,1,0,0,40,0.0,1.0,0.0,1.0,1.0
24033,26,0,cramped_room,6.24,7.260000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,7,7,0,0,6,6,6,0,0,3,1,1,1,1,0,0,0,26,0.0,1.0,0.0,1.0,1.0
24034,26,0,cramped_room,6.14,7.226666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,6,6,0,0,6,6,6,0,0,3,1,1,1,1,0,0,0,26,0.0,1.0,0.0,1.0,1.0
24035,14,0,cramped_room,6.04,7.1933333333333325,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,3,0,0,3,0,1,1,1,0,0,0,14,0.0,1.0,0.0,1.0,1.0
24036,12,0,cramped_room,5.94,7.16,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,4,4,0,0,3,3,3,0,0,2,1,1,1,0,0,0,0,12,0.0,1.0,0.0,1.0,1.0
24037,12,0,cramped_room,5.85,7.13,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,5,5,1,0,3,3,3,0,0,2,1,1,1,0,0,0,0,12,0.0,1.0,0.0,0.5,1.0
24038,9,0,cramped_room,5.78,7.1066666666666665,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,3,0,0,3,0,1,1,0,0,0,0,9,0.0,1.0,0.0,1.0,1.0
24039,9,0,cramped_room,5.68,7.073333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,4,4,0,0,3,3,3,0,0,2,0,1,0,0,0,0,0,9,0.0,0.5,0.0,0.5,1.0
24040,12,0,cramped_room,5.58,7.04,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,4,4,0,0,3,3,3,0,0,2,1,1,0,0,0,0,0,12,0.0,1.0,0.0,1.0,1.0
24041,23,0,cramped_room,5.48,7.006666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,6,6,1,0,5,5,5,0,0,4,1,1,0,8,0,0,0,23,0.0,1.0,0.0,1.0,1.0
24042,14,0,cramped_room,5.39,6.976666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,4,4,0,0,3,3,3,0,0,2,0,1,0,1,0,0,0,14,0.0,1.0,0.0,1.0,1.0
24043,29,0,cramped_room,5.29,6.9433333333333325,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,7,6,0,0,6,6,6,0,0,3,2,1,1,1,0,0,0,29,0.0,0.9166666666666667,0.0,1.0,1.0
24044,9,0,cramped_room,5.2,6.913333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,4,4,0,0,3,3,3,0,0,2,0,1,0,0,0,0,0,9,0.0,1.0,0.0,1.0,1.0
24045,34,0,cramped_room,5.1,6.88,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,7,7,0,0,7,7,7,0,0,3,1,1,1,2,0,0,0,34,0.0,1.0,0.0,1.0,1.0
24046,9,0,cramped_room,5.02,6.853333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,0,0,3,1,1,1,0,0,0,0,9,0.0,1.0,0.0,1.0,1.0
24047,26,0,cramped_room,4.92,6.82,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,6,6,0,0,6,6,6,0,0,3,1,1,1,1,0,0,0,26,0.0,0.5,0.0,0.5,1.0
24048,88,1,cramped_room,4.84,6.793333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,10,10,0,0,9,9,9,0,0,5,2,2,1,3,1,0,20,48,0.0,1.0,0.0,1.0,1.0
24049,23,0,cramped_room,4.74,6.760000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,7,7,0,0,6,6,6,0,0,3,0,1,0,1,0,0,0,23,0.0,1.0,0.0,1.0,1.0
24050,34,0,cramped_room,4.65,6.73,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,9,9,1,0,8,8,8,0,0,4,0,1,0,2,0,0,0,34,0.0,1.0,0.0,1.0,1.0
24051,23,0,cramped_room,4.56,6.699999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,6,6,0,0,5,5,5,0,0,3,1,1,0,1,0,0,0,23,0.0,1.0,0.0,1.0,1.0
24052,12,0,cramped_room,4.48,6.673333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,4,4,0,0,3,3,3,0,0,2,1,1,0,0,0,0,0,12,0.0,1.0,0.0,1.0,1.0
24053,12,0,cramped_room,4.39,6.6433333333333335,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,4,4,0,0,3,3,3,0,0,2,1,1,0,0,0,0,0,12,0.0,0.5,0.0,0.5,1.0
24054,45,0,cramped_room,4.29,6.609999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,8,8,0,0,8,8,8,0,0,5,2,2,0,6,0,0,0,45,0.0,1.0,0.0,1.0,1.0
24055,23,0,cramped_room,4.2,6.579999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,7,7,0,0,6,6,6,0,0,3,0,1,0,1,0,0,0,23,0.0,1.0,0.0,1.0,1.0
24056,63,1,cramped_room,4.12,6.553333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,8,7,1,0,6,6,6,0,0,3,0,1,0,1,1,0,20,23,0.0,0.75,0.0,0.5,1.0
24057,26,0,cramped_room,4.02,6.52,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,7,7,0,0,6,6,6,0,0,3,1,1,0,1,0,0,0,26,0.0,1.0,0.0,1.0,1.0
24058,51,0,cramped_room,3.93,6.489999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,11,11,0,0,10,10,10,0,0,4,2,1,1,3,0,0,0,51,0.0,1.0,0.0,1.0,1.0
24059,85,1,cramped_room,3.85,6.463333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,10,10,0,0,9,9,9,0,0,4,1,1,0,3,1,0,20,45,0.0,1.0,0.0,1.0,1.0
24060,9,0,cramped_room,3.76,6.433333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,5,3,1,1,3,3,3,0,0,2,0,1,0,0,0,0,0,9,0.0,0.375,0.0,0.5,1.0
24061,26,0,cramped_room,3.66,6.3999999999999995,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,7,7,1,1,6,6,6,0,0,2,1,0,0,2,0,0,0,26,0.0,1.0,0.0,1.0,1.0
24062,40,0,cramped_room,3.56,6.366666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,10,10,0,0,9,9,9,0,0,5,1,2,1,2,0,0,0,40,0.0,0.5,0.0,0.5,1.0
24063,9,0,cramped_room,3.48,6.34,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,3,0,0,2,0,1,0,0,0,0,0,9,0.0,0.375,0.0,0.5,1.0
24064,12,0,cramped_room,3.38,6.306666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,5,5,1,0,3,3,3,0,0,1,1,0,0,0,0,0,0,12,0.0,0.5,0.0,0.5,1.0
24065,12,0,cramped_room,3.28,6.273333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,3,0,0,2,1,1,1,0,0,0,0,12,0.0,0.375,0.0,0.5,1.0
24066,14,0,cramped_room,3.19,6.243333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,3,0,0,5,0,2,0,1,0,0,0,14,0.0,0.5,0.0,0.5,1.0
24067,26,0,cramped_room,3.09,6.21,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,6,6,0,0,6,6,6,0,0,4,1,2,0,1,0,0,0,26,0.0,1.0,0.0,1.0,1.0
24068,23,0,cramped_room,3.0,6.18,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,7,6,1,1,5,5,5,0,0,3,1,1,0,1,0,0,0,23,0.0,0.42857142857142855,0.0,0.5,1.0
24069,46,0,cramped_room,2.92,6.153333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,10,10,1,0,9,9,9,0,0,3,3,0,0,5,0,0,0,46,0.0,1.0,0.0,1.0,1.0
24070,23,0,cramped_room,2.82,6.12,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,7,7,1,1,6,6,6,0,0,3,0,1,0,1,0,0,0,23,0.0,1.0,0.0,0.5,1.0
24071,131,2,cramped_room,2.74,6.093333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,12,12,0,0,12,12,12,0,0,5,0,1,0,3,2,0,40,51,0.0,1.0,0.0,1.0,1.0
24072,134,2,cramped_room,2.66,6.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,12,12,0,0,12,12,12,0,0,6,1,2,1,4,2,0,40,54,0.0,1.0,0.0,1.0,1.0
24073,63,1,cramped_room,2.57,6.036666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,8,8,1,0,6,6,6,0,0,3,0,1,1,1,1,0,20,23,0.0,1.0,0.0,0.5,1.0
24074,63,1,cramped_room,2.48,6.006666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,8,7,1,0,6,6,6,0,0,3,0,1,0,1,1,0,20,23,0.0,0.4375,0.0,0.5,1.0
24075,88,1,cramped_room,2.4,5.98,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,12,12,0,0,11,11,11,0,0,6,0,2,1,6,1,0,20,48,0.0,1.0,0.0,1.0,1.0
24076,80,1,cramped_room,2.33,5.956666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,10,10,0,0,9,9,9,0,0,4,1,1,1,2,1,0,20,40,0.0,1.0,0.0,1.0,1.0
24077,23,0,cramped_room,2.24,5.926666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,7,7,0,0,6,6,6,0,0,4,0,2,0,1,0,0,0,23,0.0,1.0,0.0,1.0,1.0
24078,26,0,cramped_room,2.14,5.8933333333333335,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,8,8,1,0,6,6,6,0,0,3,1,1,0,1,0,0,0,26,0.0,1.0,0.0,1.0,1.0
24079,31,0,cramped_room,2.04,5.859999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,6,6,0,0,6,6,6,0,0,7,1,3,0,2,0,0,0,31,0.0,1.0,0.0,1.0,1.0
24080,9,0,cramped_room,1.96,5.833333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,3,0,0,2,0,1,0,0,0,0,0,9,0.0,0.375,0.0,0.5,1.0
24081,40,0,cramped_room,1.86,5.8,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,9,9,0,0,9,9,9,0,0,4,1,1,0,3,0,0,0,40,0.0,1.0,0.0,1.0,1.0
24082,23,0,cramped_room,1.77,5.77,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,8,7,1,1,6,6,6,0,0,2,0,0,0,1,0,0,0,23,0.0,0.4375,0.0,0.5,1.0
24083,82,1,cramped_room,1.69,5.743333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,9,8,0,0,9,9,9,0,0,6,0,2,0,3,1,0,20,42,0.0,0.9,0.0,1.0,1.0
24084,34,0,cramped_room,1.61,5.716666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,8,8,0,0,7,7,7,0,0,4,1,1,0,2,0,0,0,34,0.0,1.0,0.0,1.0,1.0
24085,40,0,cramped_room,1.52,5.6866666666666665,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,9,9,0,0,9,9,9,0,0,4,1,1,1,3,0,0,0,40,0.0,1.0,0.0,1.0,1.0
24086,26,0,cramped_room,1.42,5.653333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,8,8,1,0,6,6,6,0,0,2,1,0,0,1,0,0,0,26,0.0,1.0,0.0,1.0,1.0
24087,66,1,cramped_room,1.34,5.626666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,8,7,1,0,6,6,6,0,0,3,1,1,0,1,1,0,20,26,0.0,0.9285714285714286,0.0,1.0,1.0
24088,96,1,cramped_room,1.25,5.596666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,11,11,0,0,11,11,11,0,0,6,1,1,0,5,2,0,20,56,0.0,1.0,0.0,1.0,1.0
24089,139,2,cramped_room,1.17,5.57,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,12,12,0,0,12,12,12,0,0,5,1,1,1,5,2,0,40,59,0.0,1.0,0.0,1.0,1.0
24090,139,2,cramped_room,1.09,5.543333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,12,12,0,0,12,12,12,0,0,5,1,1,1,7,2,0,40,59,0.0,1.0,0.0,1.0,1.0
24091,77,1,cramped_room,1.02,5.52,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,10,10,0,0,9,9,9,0,0,5,0,2,1,2,1,0,20,37,0.0,1.0,0.0,1.0,1.0
24092,94,1,cramped_room,0.93,5.489999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,13,13,0,0,12,12,12,0,0,5,1,1,0,3,1,0,20,54,0.0,1.0,0.0,1.0,1.0
24093,23,0,cramped_room,0.84,5.46,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,8,6,2,2,5,5,5,0,0,4,1,2,0,3,1,0,0,23,0.0,0.75,0.0,1.0,1.0
24094,9,0,cramped_room,0.75,5.43,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,5,3,1,1,3,3,3,0,0,1,0,0,0,0,0,0,0,9,0.0,0.5833333333333333,0.0,1.0,1.0
24095,71,1,cramped_room,0.69,5.41,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,6,6,0,0,6,6,6,0,0,10,1,6,4,2,1,0,20,31,0.0,1.0,0.0,1.0,1.0
24096,43,0,cramped_room,0.59,5.376666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,10,10,2,0,8,8,8,0,0,4,3,1,0,4,1,0,0,43,0.0,1.0,0.0,1.0,1.0
24097,131,2,cramped_room,0.51,5.3500000000000005,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,12,11,0,0,12,12,12,0,0,4,0,1,0,4,2,0,40,51,0.0,0.9545454545454546,0.0,1.0,1.0
24098,154,2,cramped_room,0.44,5.326666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,15,14,0,0,15,15,15,0,0,6,3,2,1,4,2,0,40,74,0.0,0.95,0.0,1.0,1.0
24099,26,0,cramped_room,0.34,5.293333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,7,5,0,0,6,6,6,0,0,3,1,1,0,1,0,0,0,26,0.0,0.65,0.0,1.0,1.0
24100,77,1,cramped_room,0.26,5.266666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,10,10,1,0,9,9,9,0,0,4,0,1,0,2,1,0,20,37,0.0,1.0,0.0,0.5,1.0
24101,66,1,cramped_room,0.27,5.27,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,9,7,1,1,6,6,6,0,0,2,1,1,0,1,1,0,20,26,0.0,0.775,0.0,1.0,1.0
24102,171,3,cramped_room,0.3,5.28,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,14,13,1,1,12,12,12,0,0,6,0,2,0,3,3,0,60,51,0.0,0.4642857142857143,0.0,0.5,1.0
24103,208,3,cramped_room,0.33,5.29,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,17,17,0,0,16,16,16,0,0,5,5,0,0,5,3,0,60,88,0.0,1.0,0.0,1.0,1.0
24104,131,2,cramped_room,0.35,5.296666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,12,12,1,0,11,11,11,0,0,5,1,1,0,3,2,0,40,51,0.0,1.0,0.0,1.0,1.0
24105,12,0,cramped_room,0.35,5.296666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,4,4,0,0,3,3,3,0,0,2,1,1,0,0,0,0,0,12,0.0,0.5,0.0,0.5,1.0
24106,80,1,cramped_room,0.36,5.3,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,10,10,0,0,9,9,9,0,0,4,1,1,0,2,1,0,20,40,0.0,0.5,0.0,0.5,1.0
24107,26,0,cramped_room,0.36,5.3,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,7,7,0,0,6,6,6,0,0,3,1,1,0,1,0,0,0,26,0.0,1.0,0.0,1.0,1.0
24108,134,2,cramped_room,0.38,5.3066666666666675,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,15,12,1,0,12,12,12,0,0,5,1,2,1,3,2,0,40,54,0.0,0.8,0.0,1.0,1.0
24109,105,1,cramped_room,0.39,5.31,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,12,11,1,1,11,11,11,0,0,5,4,0,0,4,2,0,20,65,0.0,0.9375,0.0,1.0,1.0
24110,199,3,cramped_room,0.42,5.32,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,14,14,0,0,14,14,14,0,0,7,4,2,1,6,4,0,60,79,0.0,1.0,0.0,1.0,1.0
24111,145,2,cramped_room,0.44,5.326666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,14,14,1,0,12,12,12,0,0,6,3,1,0,4,3,0,40,65,0.0,1.0,0.0,1.0,1.0
24112,80,1,cramped_room,0.45,5.329999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,11,11,1,0,9,9,9,0,0,3,1,0,0,2,1,0,20,40,0.0,1.0,0.0,1.0,1.0
24113,37,0,cramped_room,0.45,5.329999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,9,9,0,0,8,8,8,0,0,5,1,2,1,3,1,0,0,37,0.0,0.5,0.0,0.5,1.0
24114,128,2,cramped_room,0.47,5.336666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,12,9,3,3,9,9,9,0,0,5,2,2,0,3,2,0,40,48,0.0,0.8333333333333333,0.0,1.0,1.0
24115,17,0,cramped_room,0.47,5.336666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,4,4,1,0,3,3,3,0,0,2,1,0,0,1,0,0,0,17,0.0,1.0,0.0,1.0,1.0
24116,228,4,cramped_room,0.51,5.3500000000000005,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,16,15,1,1,15,15,15,0,0,8,1,3,0,4,4,0,80,68,0.0,0.9583333333333333,0.0,1.0,1.0
