episode,reward,soups,layout,layout_average,overall_average,gamma,lambda_gae,clip_epsilon,update_every,total_tomato_pickups,total_useful_tomato_pickups,total_tomato_drops,total_useful_tomato_drops,total_potting_tomato,total_optimal_potting_tomato,total_viable_potting_tomato,total_catastrophic_potting_tomato,total_useless_potting_tomato,total_onion_pickups,total_useful_onion_pickups,total_onion_drops,total_useful_onion_drops,total_potting_onion,total_optimal_potting_onion,total_viable_potting_onion,total_catastrophic_potting_onion,total_useless_potting_onion,total_dish_pickups,total_useful_dish_pickups,total_dish_drops,total_useful_dish_drops,total_soup_pickups,total_soup_deliveries,total_incorrect_deliveries,total_cumulative_sparse_rewards,total_cumulative_shaped_rewards,average_tomato_pickup_efficiency,average_onion_pickup_efficiency,average_potting_efficiency_tomato,average_potting_efficiency_onion,coordination_success_rate
69017,576,10,cramped_room,10.09,8.806666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,31,1,0,32,32,32,0,0,10,10,0,0,10,10,0,200,176,0.0,0.9365384615384615,0.0,1.0,1.0
69018,503,9,cramped_room,10.08,8.803333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,42,40,11,1,30,30,30,0,0,11,1,1,0,10,9,0,180,143,0.0,0.9411764705882353,0.0,1.0,1.0
69019,525,9,cramped_room,10.07,8.799999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,50,47,20,2,30,30,30,0,0,10,10,0,0,9,9,0,180,165,0.0,0.9415584415584416,0.0,1.0,1.0
69020,530,9,cramped_room,10.05,8.793333333333335,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,39,10,1,30,30,30,0,0,10,10,0,0,10,9,0,180,170,0.0,0.9722222222222222,0.0,1.0,1.0
69021,522,9,cramped_room,10.04,8.79,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,44,41,13,3,30,30,30,0,0,9,9,0,0,11,9,0,180,162,0.0,0.9285714285714286,0.0,1.0,1.0
69022,573,10,cramped_room,10.04,8.79,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,31,2,1,31,31,31,0,0,10,10,0,0,10,10,0,200,173,0.0,0.9375,0.0,1.0,1.0
69023,519,9,cramped_room,10.02,8.783333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,31,3,1,30,30,30,0,0,14,8,4,0,9,9,0,180,159,0.0,0.9365384615384615,0.0,1.0,1.0
69024,530,9,cramped_room,10.0,8.776666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,37,7,0,31,31,31,0,0,13,9,3,2,10,9,0,180,170,0.0,0.9772727272727273,0.0,1.0,1.0
69025,570,10,cramped_room,10.0,8.776666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,35,9,3,30,30,30,0,0,10,10,0,0,10,10,0,200,170,0.0,0.8968253968253967,0.0,1.0,1.0
69026,373,6,cramped_room,9.96,8.763333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,29,28,1,1,26,26,26,0,0,13,5,5,4,8,7,0,120,133,0.0,0.9705882352941176,0.0,1.0,1.0
69027,530,9,cramped_room,9.95,8.76,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,36,4,1,31,31,31,0,0,14,9,4,0,10,10,0,180,170,0.0,1.0,0.0,1.0,1.0
69028,500,9,cramped_room,9.94,8.756666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,30,30,1,1,29,29,29,0,0,11,1,1,0,10,10,0,180,140,0.0,1.0,0.0,1.0,1.0
69029,576,10,cramped_room,9.94,8.756666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,35,7,2,32,32,32,0,0,10,10,0,0,10,10,0,200,176,0.0,0.9166666666666667,0.0,1.0,1.0
69030,522,9,cramped_room,9.92,8.75,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,35,5,1,30,30,30,0,0,9,9,0,0,9,9,0,180,162,0.0,1.0,0.0,1.0,1.0
69031,549,10,cramped_room,9.91,8.746666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,32,0,0,32,32,32,0,0,18,1,8,2,10,10,0,200,149,0.0,1.0,0.0,1.0,1.0
69032,573,10,cramped_room,9.91,8.746666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,37,6,1,31,31,31,0,0,10,10,0,0,10,10,0,200,173,0.0,0.975,0.0,1.0,1.0
69033,510,9,cramped_room,9.9,8.743333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,28,1,1,29,29,29,0,0,14,6,5,2,9,9,0,180,150,0.0,0.8940217391304348,0.0,1.0,1.0
69034,579,10,cramped_room,9.89,8.74,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,3,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9375,0.0,1.0,1.0
69035,527,9,cramped_room,9.87,8.733333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,37,7,0,30,30,30,0,0,10,9,0,0,10,9,0,180,167,0.0,0.9772727272727273,0.0,1.0,1.0
69036,573,10,cramped_room,9.87,8.733333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,34,4,0,31,31,31,0,0,10,10,0,0,10,10,0,200,173,0.0,0.9411764705882353,0.0,1.0,1.0
69037,513,9,cramped_room,9.85,8.726666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,29,1,1,30,30,30,0,0,13,6,4,1,9,9,0,180,153,0.0,0.9045454545454545,0.0,1.0,1.0
69038,522,9,cramped_room,9.83,8.72,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,34,4,1,30,30,30,0,0,9,9,0,0,9,9,0,180,162,0.0,1.0,0.0,1.0,1.0
69039,516,9,cramped_room,9.82,8.716666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,31,1,0,30,30,30,0,0,14,7,4,3,9,9,0,180,156,0.0,1.0,0.0,1.0,1.0
69040,525,9,cramped_room,9.8,8.71,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,30,2,0,30,30,30,0,0,10,10,0,0,9,9,0,180,165,0.0,0.95,0.0,1.0,1.0
69041,558,10,cramped_room,9.8,8.71,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,36,6,1,31,31,31,0,0,13,5,3,2,10,10,0,200,158,0.0,0.9545454545454546,0.0,1.0,1.0
69042,576,10,cramped_room,9.8,8.71,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,47,45,13,1,32,32,32,0,0,10,10,0,0,10,10,0,200,176,0.0,0.9565217391304348,0.0,1.0,1.0
69043,522,9,cramped_room,9.79,8.706666666666665,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,31,3,1,30,30,30,0,0,9,9,0,0,9,9,0,180,162,0.0,0.9285714285714286,0.0,1.0,1.0
69044,564,10,cramped_room,9.79,8.706666666666665,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,30,1,1,30,30,30,0,0,15,8,5,1,10,10,0,200,164,0.0,0.9352226720647774,0.0,1.0,1.0
69045,582,10,cramped_room,9.79,8.706666666666665,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,38,6,2,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9736842105263157,0.0,1.0,1.0
69046,519,9,cramped_room,9.78,8.703333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,46,44,15,4,29,29,29,0,0,9,9,0,0,9,9,0,180,159,0.0,0.9557692307692307,0.0,1.0,1.0
69047,462,8,cramped_room,9.76,8.696666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,36,11,1,27,27,27,0,0,9,7,0,0,8,8,0,160,142,0.0,0.9464285714285714,0.0,1.0,1.0
69048,527,9,cramped_room,9.75,8.693333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,33,4,1,30,30,30,0,0,10,9,0,0,10,9,0,180,167,0.0,0.9473684210526316,0.0,1.0,1.0
69049,582,10,cramped_room,9.75,8.693333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,42,39,9,3,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9444444444444444,0.0,1.0,1.0
69050,552,10,cramped_room,9.75,8.693333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,31,1,1,31,31,31,0,0,17,3,7,4,10,10,0,200,152,0.0,0.9318181818181819,0.0,1.0,1.0
69051,513,9,cramped_room,9.73,8.686666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,32,3,0,30,30,30,0,0,18,6,9,6,9,9,0,180,153,0.0,0.9722222222222222,0.0,1.0,1.0
69052,539,9,cramped_room,9.72,8.683333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,36,5,1,33,33,33,0,0,10,10,0,0,10,9,0,180,179,0.0,0.9434523809523809,0.0,1.0,1.0
69053,579,10,cramped_room,9.72,8.683333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,37,6,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9260651629072681,0.0,1.0,1.0
69054,576,10,cramped_room,9.71,8.68,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,38,5,2,32,32,32,0,0,11,10,0,0,10,10,0,200,176,0.0,1.0,0.0,1.0,1.0
69055,573,10,cramped_room,9.71,8.68,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,43,41,11,4,31,31,31,0,0,10,10,0,0,10,10,0,200,173,0.0,0.9534632034632035,0.0,1.0,1.0
69056,582,10,cramped_room,9.72,8.683333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,43,41,9,3,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9444444444444444,0.0,1.0,1.0
69057,522,9,cramped_room,9.71,8.68,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,37,7,0,30,30,30,0,0,10,9,0,0,9,9,0,180,162,0.0,0.9772727272727273,0.0,1.0,1.0
69058,579,10,cramped_room,9.71,8.68,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,43,41,10,4,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9583333333333333,0.0,1.0,1.0
69059,527,9,cramped_room,9.69,8.673333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,43,41,12,3,30,30,30,0,0,10,9,0,0,10,9,0,180,167,0.0,0.9513574660633484,0.0,1.0,1.0
69060,579,10,cramped_room,9.69,8.673333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,35,2,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9615384615384616,0.0,1.0,1.0
69061,522,9,cramped_room,9.68,8.67,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,30,0,0,30,30,30,0,0,12,9,2,1,9,9,0,180,162,0.0,0.96875,0.0,1.0,1.0
69062,522,9,cramped_room,9.67,8.666666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,36,7,2,30,30,30,0,0,9,9,0,0,9,9,0,180,162,0.0,0.9523809523809523,0.0,1.0,1.0
69063,525,9,cramped_room,9.72,8.683333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,31,3,2,30,30,30,0,0,10,10,0,0,9,9,0,180,165,0.0,0.9070175438596491,0.0,1.0,1.0
69064,527,9,cramped_room,9.72,8.683333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,35,4,1,30,30,30,0,0,10,9,0,0,10,9,0,180,167,0.0,1.0,0.0,1.0,1.0
69065,576,10,cramped_room,9.72,8.683333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,32,2,0,32,32,32,0,0,10,10,0,0,10,10,0,200,176,0.0,0.9464285714285714,0.0,1.0,1.0
69066,513,9,cramped_room,9.71,8.68,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,32,3,2,30,30,30,0,0,15,6,6,3,9,9,0,180,153,0.0,0.9,0.0,1.0,1.0
69067,579,10,cramped_room,9.7,8.676666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,37,5,1,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.96875,0.0,1.0,1.0
69068,576,10,cramped_room,9.69,8.673333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,37,6,4,32,32,32,0,0,10,10,0,0,10,10,0,200,176,0.0,0.9484126984126984,0.0,1.0,1.0
69069,530,9,cramped_room,9.68,8.67,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,32,2,0,30,30,30,0,0,10,10,0,0,10,9,0,180,170,0.0,1.0,0.0,1.0,1.0
69070,530,9,cramped_room,9.67,8.666666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,29,0,0,30,30,30,0,0,10,10,0,0,10,9,0,180,170,0.0,0.9320175438596491,0.0,1.0,1.0
69071,579,10,cramped_room,9.66,8.663333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,32,2,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.925,0.0,1.0,1.0
69072,582,10,cramped_room,9.67,8.666666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,34,2,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9583333333333333,0.0,1.0,1.0
69073,576,10,cramped_room,9.67,8.666666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,32,2,1,32,32,32,0,0,10,10,0,0,10,10,0,200,176,0.0,0.9148550724637681,0.0,1.0,1.0
69074,579,10,cramped_room,9.66,8.663333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,33,2,1,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9411764705882353,0.0,1.0,1.0
69075,579,10,cramped_room,9.66,8.663333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,35,4,1,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9545454545454546,0.0,1.0,1.0
69076,579,10,cramped_room,9.65,8.66,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,35,5,1,33,33,33,0,0,13,10,2,2,10,10,0,200,179,0.0,0.9226190476190477,0.0,1.0,1.0
69077,576,10,cramped_room,9.65,8.66,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,42,41,9,0,33,33,33,0,0,10,9,0,0,10,10,0,200,176,0.0,0.975,0.0,1.0,1.0
69078,579,10,cramped_room,9.64,8.656666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,32,2,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9150326797385621,0.0,1.0,1.0
69079,552,10,cramped_room,9.63,8.653333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,36,4,0,33,33,33,0,0,11,1,1,0,10,10,0,200,152,0.0,0.9666666666666667,0.0,1.0,1.0
69080,584,10,cramped_room,9.63,8.653333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,33,3,1,33,33,33,0,0,12,10,1,0,11,10,0,200,184,0.0,0.8878787878787879,0.0,1.0,1.0
69081,539,9,cramped_room,9.62,8.65,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,33,1,0,33,33,33,0,0,10,10,0,0,10,9,0,180,179,0.0,0.96875,0.0,1.0,1.0
69082,576,10,cramped_room,9.62,8.65,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,3,2,32,32,32,0,0,10,10,0,0,10,10,0,200,176,0.0,0.94,0.0,1.0,1.0
69083,579,10,cramped_room,9.62,8.65,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,2,2,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.914860681114551,0.0,1.0,1.0
69084,555,10,cramped_room,9.61,8.646666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,32,2,1,30,30,30,0,0,11,5,1,0,10,10,0,200,155,0.0,0.9772727272727273,0.0,1.0,1.0
69085,552,10,cramped_room,9.6,8.643333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,36,5,4,33,33,33,0,0,11,1,1,0,10,10,0,200,152,0.0,0.9467787114845938,0.0,1.0,1.0
69086,558,10,cramped_room,9.59,8.64,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,28,0,0,33,33,33,0,0,12,3,2,1,10,10,0,200,158,0.0,0.8630952380952381,0.0,1.0,1.0
69087,579,10,cramped_room,9.58,8.636666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,35,3,1,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9736842105263157,0.0,1.0,1.0
69088,582,10,cramped_room,9.58,8.636666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,36,3,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9807692307692308,0.0,1.0,1.0
69089,587,10,cramped_room,9.58,8.636666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,33,3,1,33,33,33,0,0,11,11,0,0,11,10,0,200,187,0.0,0.8850931677018633,0.0,1.0,1.0
69090,630,11,cramped_room,9.59,8.64,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,35,4,1,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.9229691876750701,0.0,1.0,1.0
69091,576,10,cramped_room,9.59,8.64,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,2,2,33,33,33,0,0,11,9,1,0,10,10,0,200,176,0.0,0.9180602006688963,0.0,1.0,1.0
69092,582,10,cramped_room,9.59,8.64,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,31,1,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9097222222222222,0.0,1.0,1.0
69093,579,10,cramped_room,9.59,8.64,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,28,0,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.8402255639097744,0.0,1.0,1.0
69094,582,10,cramped_room,9.59,8.64,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,32,1,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9356060606060606,0.0,1.0,1.0
69095,587,10,cramped_room,9.59,8.64,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,35,2,0,33,33,33,0,0,11,11,0,0,11,10,0,200,187,0.0,0.9791666666666667,0.0,1.0,1.0
69096,576,10,cramped_room,9.58,8.636666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,30,1,1,33,33,33,0,0,12,9,2,1,10,10,0,200,176,0.0,0.8562091503267973,0.0,1.0,1.0
69097,587,10,cramped_room,9.58,8.636666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,30,1,1,33,33,33,0,0,11,11,0,0,11,10,0,200,187,0.0,0.9,0.0,1.0,1.0
69098,507,9,cramped_room,9.57,8.633333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,29,28,0,0,29,29,29,0,0,10,5,1,0,9,9,0,180,147,0.0,0.98,0.0,1.0,1.0
69099,462,8,cramped_room,9.56,8.63,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,26,2,1,27,27,27,0,0,11,7,3,0,8,8,0,160,142,0.0,0.8466386554621849,0.0,1.0,1.0
69100,558,10,cramped_room,9.56,8.63,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,30,1,1,30,30,30,0,0,14,6,3,0,10,10,0,200,158,0.0,0.9166666666666667,0.0,1.0,1.0
69101,472,8,cramped_room,9.54,8.623333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,30,3,3,29,29,29,0,0,11,5,1,1,10,9,0,160,152,0.0,0.9090909090909091,0.0,1.0,1.0
69102,579,10,cramped_room,9.54,8.623333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,33,1,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9411764705882353,0.0,1.0,1.0
69103,630,11,cramped_room,9.55,8.626666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,34,5,3,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.8611111111111112,0.0,1.0,1.0
69104,593,10,cramped_room,9.56,8.63,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,36,3,2,35,35,35,0,0,11,11,0,0,11,11,0,200,193,0.0,0.9375,0.0,1.0,1.0
69105,582,10,cramped_room,9.57,8.633333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,31,0,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9347826086956521,0.0,1.0,1.0
69106,555,10,cramped_room,9.57,8.633333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,30,0,0,33,33,33,0,0,17,2,7,1,10,10,0,200,155,0.0,0.9111111111111111,0.0,1.0,1.0
69107,570,10,cramped_room,9.57,8.633333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,30,2,1,30,30,30,0,0,10,10,0,0,10,10,0,200,170,0.0,0.9111111111111111,0.0,1.0,1.0
69108,576,10,cramped_room,9.58,8.636666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,2,0,33,33,33,0,0,10,9,0,0,10,10,0,200,176,0.0,0.914860681114551,0.0,1.0,1.0
69109,581,10,cramped_room,9.58,8.636666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,30,1,0,33,33,33,0,0,13,9,2,0,11,10,0,200,181,0.0,0.8706293706293706,0.0,1.0,1.0
69110,582,10,cramped_room,9.59,8.64,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,31,1,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8916666666666666,0.0,1.0,1.0
69111,582,10,cramped_room,9.6,8.643333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,31,1,1,33,33,33,0,0,12,11,1,0,10,10,0,200,182,0.0,0.8920454545454546,0.0,1.0,1.0
69112,570,10,cramped_room,9.6,8.643333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,32,0,0,33,33,33,0,0,12,7,1,0,10,10,0,200,170,0.0,0.9409722222222222,0.0,1.0,1.0
69113,579,10,cramped_room,9.61,8.646666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,30,1,1,33,33,33,0,0,11,10,1,0,10,10,0,200,179,0.0,0.8875,0.0,1.0,1.0
