episode,reward,soups,layout,layout_average,overall_average,gamma,lambda_gae,clip_epsilon,update_every,total_tomato_pickups,total_useful_tomato_pickups,total_tomato_drops,total_useful_tomato_drops,total_potting_tomato,total_optimal_potting_tomato,total_viable_potting_tomato,total_catastrophic_potting_tomato,total_useless_potting_tomato,total_onion_pickups,total_useful_onion_pickups,total_onion_drops,total_useful_onion_drops,total_potting_onion,total_optimal_potting_onion,total_viable_potting_onion,total_catastrophic_potting_onion,total_useless_potting_onion,total_dish_pickups,total_useful_dish_pickups,total_dish_drops,total_useful_dish_drops,total_soup_pickups,total_soup_deliveries,total_incorrect_deliveries,total_cumulative_sparse_rewards,total_cumulative_shaped_rewards,average_tomato_pickup_efficiency,average_onion_pickup_efficiency,average_potting_efficiency_tomato,average_potting_efficiency_onion,coordination_success_rate
105011,627,11,cramped_room,10.88,9.07,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,42,38,7,3,33,33,33,0,0,11,11,0,0,11,11,0,220,187,0.0,0.8958333333333334,0.0,1.0,1.0
105012,582,10,cramped_room,10.87,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,35,6,4,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8873626373626373,0.0,1.0,1.0
105013,615,11,cramped_room,10.87,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,39,4,2,36,36,36,0,0,12,4,1,0,11,11,0,220,175,0.0,0.9565217391304348,0.0,1.0,1.0
105014,633,11,cramped_room,10.87,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,39,4,2,35,35,35,0,0,11,11,0,0,11,11,0,220,193,0.0,0.96,0.0,1.0,1.0
105015,630,11,cramped_room,10.87,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,39,4,1,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,1.0,0.0,1.0,1.0
105016,587,10,cramped_room,10.86,9.063333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,36,3,3,33,33,33,0,0,11,11,0,0,11,10,0,200,187,0.0,0.975,0.0,1.0,1.0
105017,522,9,cramped_room,10.84,9.056666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,30,6,5,30,30,30,0,0,10,9,0,0,9,9,0,180,162,0.0,0.8084795321637427,0.0,1.0,1.0
105018,582,10,cramped_room,10.83,9.053333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,33,5,3,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8486842105263157,0.0,1.0,1.0
105019,593,10,cramped_room,10.82,9.05,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,35,2,2,34,34,34,0,0,12,12,0,0,11,11,0,200,193,0.0,0.9761904761904762,0.0,1.0,1.0
105020,579,10,cramped_room,10.81,9.046666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,36,4,3,33,33,33,0,0,12,10,1,0,10,10,0,200,179,0.0,0.9473684210526315,0.0,1.0,1.0
105021,633,11,cramped_room,10.81,9.046666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,38,5,4,35,35,35,0,0,11,11,0,0,11,11,0,220,193,0.0,0.9246411483253589,0.0,1.0,1.0
105022,590,10,cramped_room,10.8,9.043333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,34,2,1,34,34,34,0,0,11,11,0,0,11,10,0,200,190,0.0,0.94375,0.0,1.0,1.0
105023,573,10,cramped_room,10.79,9.040000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,34,4,2,31,31,31,0,0,10,10,0,0,10,10,0,200,173,0.0,0.96875,0.0,1.0,1.0
105024,561,10,cramped_room,10.78,9.036666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,2,2,33,33,33,0,0,13,4,3,1,10,10,0,200,161,0.0,0.9125,0.0,1.0,1.0
105025,636,11,cramped_room,10.78,9.036666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,33,2,2,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.8697478991596639,0.0,1.0,1.0
105026,558,10,cramped_room,10.76,9.03,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,33,3,3,33,33,33,0,0,11,3,1,0,10,10,0,200,158,0.0,0.8911764705882352,0.0,1.0,1.0
105027,576,10,cramped_room,10.75,9.026666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,32,4,3,33,33,33,0,0,10,9,0,0,10,10,0,200,176,0.0,0.8515406162464986,0.0,1.0,1.0
105028,636,11,cramped_room,10.75,9.026666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,36,3,2,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9022556390977443,0.0,1.0,1.0
105029,636,11,cramped_room,10.75,9.026666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,42,38,5,2,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.8958333333333334,0.0,1.0,1.0
105030,582,10,cramped_room,10.74,9.023333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,43,37,9,6,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8597826086956522,0.0,1.0,1.0
105031,633,11,cramped_room,10.74,9.023333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,38,5,3,35,35,35,0,0,11,11,0,0,11,11,0,220,193,0.0,0.9261904761904762,0.0,1.0,1.0
105032,630,11,cramped_room,10.74,9.023333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,38,3,0,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.9722222222222222,0.0,1.0,1.0
105033,237,4,cramped_room,10.67,9.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,21,17,4,2,15,15,15,0,0,4,4,0,0,4,4,0,80,77,0.0,0.8136363636363637,0.0,1.0,1.0
105034,525,9,cramped_room,10.65,8.993333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,34,7,4,30,30,30,0,0,10,10,0,0,9,9,0,180,165,0.0,0.8947368421052632,0.0,1.0,1.0
105035,633,11,cramped_room,10.65,8.993333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,39,3,0,35,35,35,0,0,11,11,0,0,11,11,0,220,193,0.0,0.9772727272727273,0.0,1.0,1.0
105036,547,9,cramped_room,10.63,8.986666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,37,5,3,33,33,33,0,0,11,11,0,0,11,9,0,180,187,0.0,0.9478609625668449,0.0,1.0,1.0
105037,639,11,cramped_room,10.63,8.986666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,39,3,1,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.9761904761904762,0.0,1.0,1.0
105038,636,11,cramped_room,10.63,8.986666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,36,2,0,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9473684210526315,0.0,1.0,1.0
105039,468,8,cramped_room,10.6,8.976666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,28,6,4,27,27,27,0,0,9,9,0,0,8,8,0,160,148,0.0,0.8140350877192982,0.0,1.0,1.0
105040,573,10,cramped_room,10.59,8.973333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,32,2,1,33,33,33,0,0,12,8,2,1,10,10,0,200,173,0.0,0.9133986928104575,0.0,1.0,1.0
105041,636,11,cramped_room,10.59,8.973333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,42,38,5,1,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9022727272727273,0.0,1.0,1.0
105042,624,11,cramped_room,10.59,8.973333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,44,40,7,3,36,36,36,0,0,13,7,2,0,11,11,0,220,184,0.0,0.9090909090909091,0.0,1.0,1.0
105043,579,10,cramped_room,10.58,8.97,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,44,40,10,5,33,33,33,0,0,11,10,1,0,10,10,0,200,179,0.0,0.9130434782608696,0.0,1.0,1.0
105044,522,9,cramped_room,10.56,8.963333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,32,5,3,30,30,30,0,0,9,9,0,0,9,9,0,180,162,0.0,0.8757575757575757,0.0,1.0,1.0
105045,582,10,cramped_room,10.55,8.959999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,32,4,3,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8421052631578947,0.0,1.0,1.0
105046,633,11,cramped_room,10.55,8.959999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,35,3,2,35,35,35,0,0,11,11,0,0,11,11,0,220,193,0.0,0.875,0.0,1.0,1.0
105047,564,10,cramped_room,10.54,8.956666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,34,3,1,33,33,33,0,0,14,5,3,1,10,10,0,200,164,0.0,0.9211309523809523,0.0,1.0,1.0
105048,639,11,cramped_room,10.54,8.956666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,42,36,6,4,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.8568181818181818,0.0,1.0,1.0
105049,582,10,cramped_room,10.53,8.953333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,43,41,9,5,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9534632034632035,0.0,1.0,1.0
105050,636,11,cramped_room,10.53,8.953333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,37,3,0,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9375,0.0,1.0,1.0
105051,579,10,cramped_room,10.52,8.95,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,36,5,1,33,33,33,0,0,12,10,1,0,10,10,0,200,179,0.0,0.9236842105263158,0.0,1.0,1.0
105052,630,11,cramped_room,10.52,8.95,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,2,1,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.9318181818181819,0.0,1.0,1.0
105053,473,8,cramped_room,10.49,8.94,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,26,6,6,27,27,27,0,0,9,9,0,0,9,8,0,160,153,0.0,0.775438596491228,0.0,1.0,1.0
105054,630,11,cramped_room,10.49,8.94,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,33,2,1,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.8693181818181819,0.0,1.0,1.0
105055,584,10,cramped_room,10.48,8.936666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,37,6,1,33,33,33,0,0,11,10,0,0,11,10,0,200,184,0.0,0.9285714285714286,0.0,1.0,1.0
105056,603,11,cramped_room,10.48,8.936666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,32,2,2,34,34,34,0,0,15,2,4,3,11,11,0,220,163,0.0,0.8885448916408669,0.0,1.0,1.0
105057,639,11,cramped_room,10.48,8.936666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,37,3,1,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.9235588972431077,0.0,1.0,1.0
105058,516,9,cramped_room,10.46,8.930000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,28,2,1,28,28,28,0,0,10,9,1,0,9,9,0,180,156,0.0,0.9054621848739496,0.0,1.0,1.0
105059,596,10,cramped_room,10.45,8.926666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,35,3,2,36,36,36,0,0,11,11,0,0,11,10,0,200,196,0.0,0.8709273182957393,0.0,1.0,1.0
105060,465,8,cramped_room,10.42,8.916666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,28,5,5,27,27,27,0,0,8,8,0,0,8,8,0,160,145,0.0,0.8221343873517787,0.0,1.0,1.0
105061,636,11,cramped_room,10.42,8.916666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,38,2,2,36,36,36,0,0,12,11,1,0,11,11,0,220,196,0.0,0.9761904761904762,0.0,1.0,1.0
105062,555,10,cramped_room,10.41,8.913333333333332,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,30,1,1,33,33,33,0,0,15,2,4,1,10,10,0,200,155,0.0,0.8634868421052632,0.0,1.0,1.0
105063,630,11,cramped_room,10.41,8.913333333333332,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,1,1,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.91875,0.0,1.0,1.0
105064,555,10,cramped_room,10.4,8.91,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,37,4,3,32,32,32,0,0,11,3,1,0,10,10,0,200,155,0.0,0.9736842105263157,0.0,1.0,1.0
105065,636,11,cramped_room,10.4,8.91,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,36,3,0,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9206349206349206,0.0,1.0,1.0
105066,573,10,cramped_room,10.39,8.906666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,33,3,1,32,32,32,0,0,10,9,0,0,10,10,0,200,173,0.0,0.9416666666666667,0.0,1.0,1.0
105067,579,10,cramped_room,10.38,8.903333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,37,5,2,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.95,0.0,1.0,1.0
105068,633,11,cramped_room,10.38,8.903333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,36,2,1,35,35,35,0,0,11,11,0,0,11,11,0,220,193,0.0,0.9467787114845938,0.0,1.0,1.0
105069,507,9,cramped_room,10.36,8.896666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,32,3,0,30,30,30,0,0,13,4,3,0,9,9,0,180,147,0.0,0.9409722222222222,0.0,1.0,1.0
105070,624,11,cramped_room,10.36,8.896666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,33,1,0,33,33,33,0,0,12,10,1,0,11,11,0,220,184,0.0,0.9523809523809523,0.0,1.0,1.0
105071,582,10,cramped_room,10.4,8.91,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,34,2,2,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9444444444444444,0.0,1.0,1.0
105072,462,8,cramped_room,10.37,8.9,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,27,5,5,27,27,27,0,0,8,7,0,0,8,8,0,160,142,0.0,0.7986111111111112,0.0,1.0,1.0
105073,630,11,cramped_room,10.37,8.9,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,32,2,2,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.8952380952380952,0.0,1.0,1.0
105074,636,11,cramped_room,10.37,8.9,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,37,4,2,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9035714285714285,0.0,1.0,1.0
105075,636,11,cramped_room,10.37,8.9,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,36,2,2,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9565217391304348,0.0,1.0,1.0
105076,636,11,cramped_room,10.36,8.896666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,38,4,2,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9411764705882353,0.0,1.0,1.0
105077,633,11,cramped_room,10.36,8.896666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,37,5,3,35,35,35,0,0,11,11,0,0,11,11,0,220,193,0.0,0.90875,0.0,1.0,1.0
105078,579,10,cramped_room,10.35,8.893333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,36,6,5,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.8791866028708134,0.0,1.0,1.0
105079,636,11,cramped_room,10.35,8.893333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,34,3,3,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.8521303258145363,0.0,1.0,1.0
105080,579,10,cramped_room,10.34,8.889999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,35,6,3,33,33,33,0,0,11,10,1,0,10,10,0,200,179,0.0,0.8759398496240601,0.0,1.0,1.0
105081,636,11,cramped_room,10.34,8.889999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,39,5,3,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.950956937799043,0.0,1.0,1.0
105082,636,11,cramped_room,10.33,8.886666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,36,0,0,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9722222222222222,0.0,1.0,1.0
105083,633,11,cramped_room,10.33,8.886666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,36,0,0,35,35,35,0,0,11,11,0,0,11,11,0,220,193,0.0,0.9722222222222222,0.0,1.0,1.0
105084,582,10,cramped_room,10.33,8.886666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,36,4,2,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.975,0.0,1.0,1.0
105085,527,9,cramped_room,10.3,8.876666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,34,5,1,30,30,30,0,0,10,9,0,0,10,9,0,180,167,0.0,0.9230769230769231,0.0,1.0,1.0
105086,633,11,cramped_room,10.3,8.876666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,38,1,0,35,35,35,0,0,11,11,0,0,11,11,0,220,193,0.0,1.0,0.0,1.0,1.0
105087,579,10,cramped_room,10.29,8.873333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,36,3,3,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.96875,0.0,1.0,1.0
105088,636,11,cramped_room,10.3,8.876666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,37,2,2,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9484126984126984,0.0,1.0,1.0
105089,593,10,cramped_room,10.29,8.873333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,39,2,0,35,35,35,0,0,11,11,0,0,11,10,0,200,193,0.0,1.0,0.0,1.0,1.0
105090,570,10,cramped_room,10.28,8.87,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,31,3,2,31,31,31,0,0,10,9,0,0,10,10,0,200,170,0.0,0.913919413919414,0.0,1.0,1.0
105091,636,11,cramped_room,10.28,8.87,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,37,2,2,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9486842105263158,0.0,1.0,1.0
105092,618,11,cramped_room,10.28,8.87,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,37,2,0,36,36,36,0,0,12,5,1,0,11,11,0,220,178,0.0,0.9484126984126984,0.0,1.0,1.0
105093,579,10,cramped_room,10.27,8.866666666666665,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,34,1,1,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,1.0,0.0,1.0,1.0
105094,584,10,cramped_room,10.26,8.863333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,31,1,1,33,33,33,0,0,11,10,0,0,11,10,0,200,184,0.0,0.8690476190476191,0.0,1.0,1.0
105095,576,10,cramped_room,10.25,8.860000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,33,1,1,33,33,33,0,0,14,9,3,2,10,10,0,200,176,0.0,0.9473684210526316,0.0,1.0,1.0
105096,558,10,cramped_room,10.24,8.856666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,34,3,1,33,33,33,0,0,11,3,1,1,10,10,0,200,158,0.0,0.9318181818181819,0.0,1.0,1.0
105097,603,11,cramped_room,10.24,8.856666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,35,3,2,34,34,34,0,0,12,2,1,0,11,11,0,220,163,0.0,0.9210526315789473,0.0,1.0,1.0
105098,633,11,cramped_room,10.24,8.856666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,35,1,1,35,35,35,0,0,11,11,0,0,11,11,0,220,193,0.0,0.9772727272727273,0.0,1.0,1.0
105099,630,11,cramped_room,10.23,8.853333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,34,2,0,34,34,34,0,0,12,11,1,0,11,11,0,220,190,0.0,0.9442724458204335,0.0,1.0,1.0
105100,621,11,cramped_room,10.23,8.853333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,33,4,3,34,34,34,0,0,12,8,1,0,11,11,0,220,181,0.0,0.8681159420289855,0.0,1.0,1.0
105101,636,11,cramped_room,10.23,8.853333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,38,2,1,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.949874686716792,0.0,1.0,1.0
105102,582,10,cramped_room,10.22,8.85,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,38,4,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,1.0,0.0,1.0,1.0
105103,636,11,cramped_room,10.22,8.85,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,35,2,0,36,36,36,0,0,13,11,1,0,11,11,0,220,196,0.0,0.9229691876750701,0.0,1.0,1.0
105104,579,10,cramped_room,10.21,8.846666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,37,4,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9736842105263157,0.0,1.0,1.0
105105,587,10,cramped_room,10.2,8.843333333333332,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,35,3,2,33,33,33,0,0,11,11,0,0,11,10,0,200,187,0.0,0.9449404761904762,0.0,1.0,1.0
105106,561,10,cramped_room,10.21,8.846666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,36,3,2,33,33,33,0,0,15,4,5,2,10,10,0,200,161,0.0,1.0,0.0,1.0,1.0
105107,618,11,cramped_room,10.25,8.860000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,34,1,0,35,35,35,0,0,12,6,1,0,11,11,0,220,178,0.0,0.8972222222222221,0.0,1.0,1.0
105108,582,10,cramped_room,10.25,8.860000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,35,4,3,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9229691876750701,0.0,1.0,1.0
105109,630,11,cramped_room,10.27,8.866666666666665,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,36,1,1,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,1.0,0.0,1.0,1.0
105110,639,11,cramped_room,10.28,8.87,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,38,2,1,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.9761904761904762,0.0,1.0,1.0
105111,564,10,cramped_room,10.27,8.866666666666665,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,37,3,3,33,33,33,0,0,14,5,3,0,10,10,0,200,164,0.0,1.0,0.0,1.0,1.0
105112,582,10,cramped_room,10.27,8.866666666666665,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,38,6,4,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9494949494949495,0.0,1.0,1.0
