episode,reward,soups,layout,layout_average,overall_average,gamma,lambda_gae,clip_epsilon,update_every,total_tomato_pickups,total_useful_tomato_pickups,total_tomato_drops,total_useful_tomato_drops,total_potting_tomato,total_optimal_potting_tomato,total_viable_potting_tomato,total_catastrophic_potting_tomato,total_useless_potting_tomato,total_onion_pickups,total_useful_onion_pickups,total_onion_drops,total_useful_onion_drops,total_potting_onion,total_optimal_potting_onion,total_viable_potting_onion,total_catastrophic_potting_onion,total_useless_potting_onion,total_dish_pickups,total_useful_dish_pickups,total_dish_drops,total_useful_dish_drops,total_soup_pickups,total_soup_deliveries,total_incorrect_deliveries,total_cumulative_sparse_rewards,total_cumulative_shaped_rewards,average_tomato_pickup_efficiency,average_onion_pickup_efficiency,average_potting_efficiency_tomato,average_potting_efficiency_onion,coordination_success_rate
98109,678,12,cramped_room,10.69,9.063333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,46,39,9,8,37,37,37,0,0,13,9,1,0,12,12,0,240,198,0.0,0.8503787878787878,0.0,1.0,1.0
98110,609,11,cramped_room,10.7,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,37,5,3,34,34,34,0,0,14,4,3,0,11,11,0,220,169,0.0,0.8947368421052632,0.0,1.0,1.0
98111,612,11,cramped_room,10.71,9.07,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,43,35,7,6,36,36,36,0,0,13,3,2,0,11,11,0,220,172,0.0,0.8114035087719298,0.0,1.0,1.0
98112,633,11,cramped_room,10.72,9.073333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,45,39,8,7,36,36,36,0,0,12,10,1,0,11,11,0,220,193,0.0,0.8656126482213439,0.0,1.0,1.0
98113,573,10,cramped_room,10.71,9.07,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,43,34,10,6,32,32,32,0,0,12,9,1,0,10,10,0,200,173,0.0,0.8015350877192983,0.0,1.0,1.0
98114,630,11,cramped_room,10.71,9.07,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,43,37,7,5,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.8695175438596491,0.0,1.0,1.0
98115,590,10,cramped_room,10.7,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,36,3,2,34,34,34,0,0,11,11,0,0,11,11,0,200,190,0.0,0.9736842105263157,0.0,1.0,1.0
98116,630,11,cramped_room,10.7,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,36,2,1,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.96875,0.0,1.0,1.0
98117,624,11,cramped_room,10.7,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,46,42,9,7,36,36,36,0,0,12,7,1,0,11,11,0,220,184,0.0,0.9123809523809524,0.0,1.0,1.0
98118,566,10,cramped_room,10.69,9.063333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,36,3,2,35,35,35,0,0,12,2,1,0,11,11,0,200,166,0.0,0.9184491978609626,0.0,1.0,1.0
98119,612,11,cramped_room,10.7,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,36,3,1,34,34,34,0,0,13,5,2,0,11,11,0,220,172,0.0,0.9736842105263157,0.0,1.0,1.0
98120,636,11,cramped_room,10.71,9.07,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,36,2,1,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9184491978609626,0.0,1.0,1.0
98121,630,11,cramped_room,10.71,9.07,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,42,35,7,6,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.8333333333333334,0.0,1.0,1.0
98122,606,11,cramped_room,10.71,9.07,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,37,3,2,36,36,36,0,0,12,1,1,0,11,11,0,220,166,0.0,0.9267676767676767,0.0,1.0,1.0
98123,564,10,cramped_room,10.7,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,35,6,4,33,33,33,0,0,14,5,3,0,10,10,0,200,164,0.0,0.8960526315789473,0.0,1.0,1.0
98124,630,11,cramped_room,10.7,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,37,2,2,36,36,36,0,0,12,9,1,0,11,11,0,220,190,0.0,0.9478609625668449,0.0,1.0,1.0
98125,624,11,cramped_room,10.7,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,33,1,1,34,34,34,0,0,13,9,1,0,11,11,0,220,184,0.0,0.9411764705882353,0.0,1.0,1.0
98126,636,11,cramped_room,10.73,9.076666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,38,3,2,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9473684210526316,0.0,1.0,1.0
98127,639,11,cramped_room,10.73,9.076666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,37,3,3,36,36,36,0,0,12,12,1,0,11,11,0,220,199,0.0,0.9166666666666667,0.0,1.0,1.0
98128,636,11,cramped_room,10.74,9.08,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,38,4,3,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9261904761904762,0.0,1.0,1.0
98129,606,11,cramped_room,10.75,9.083333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,39,3,2,36,36,36,0,0,12,1,1,0,11,11,0,220,166,0.0,0.9736842105263157,0.0,1.0,1.0
98130,630,11,cramped_room,10.75,9.083333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,35,2,2,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.9761904761904762,0.0,1.0,1.0
98131,636,11,cramped_room,10.75,9.083333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,38,2,1,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.975,0.0,1.0,1.0
98132,624,11,cramped_room,10.75,9.083333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,36,1,1,36,36,36,0,0,12,7,1,0,11,11,0,220,184,0.0,0.9736842105263157,0.0,1.0,1.0
98133,618,11,cramped_room,10.75,9.083333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,38,1,0,36,36,36,0,0,12,5,1,0,11,11,0,220,178,0.0,1.0,0.0,1.0,1.0
98134,639,11,cramped_room,10.75,9.083333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,44,40,7,6,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.9083333333333333,0.0,1.0,1.0
98135,639,11,cramped_room,10.75,9.083333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,38,4,3,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.92875,0.0,1.0,1.0
98136,234,4,cramped_room,10.68,9.06,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,19,15,4,4,14,14,14,0,0,5,4,0,0,4,4,0,80,74,0.0,0.8011363636363636,0.0,1.0,1.0
98137,579,10,cramped_room,10.67,9.056666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,37,4,3,33,33,33,0,0,12,10,1,0,10,10,0,200,179,0.0,0.96875,0.0,1.0,1.0
98138,633,11,cramped_room,10.67,9.056666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,40,5,1,35,35,35,0,0,11,11,0,0,11,11,0,220,193,0.0,0.9761904761904762,0.0,1.0,1.0
98139,600,11,cramped_room,10.67,9.056666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,36,3,1,34,34,34,0,0,15,1,4,1,11,11,0,220,160,0.0,0.9705882352941176,0.0,1.0,1.0
98140,612,11,cramped_room,10.67,9.056666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,42,38,6,6,35,35,35,0,0,14,4,3,2,11,11,0,220,172,0.0,0.9038901601830663,0.0,1.0,1.0
98141,636,11,cramped_room,10.67,9.056666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,37,2,1,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9484126984126984,0.0,1.0,1.0
98142,636,11,cramped_room,10.67,9.056666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,38,2,0,36,36,36,0,0,12,11,1,0,11,11,0,220,196,0.0,0.9761904761904762,0.0,1.0,1.0
98143,633,11,cramped_room,10.67,9.056666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,44,40,7,5,36,36,36,0,0,12,10,1,0,11,11,0,220,193,0.0,0.9136842105263158,0.0,1.0,1.0
98144,615,11,cramped_room,10.67,9.056666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,37,2,2,36,36,36,0,0,13,4,1,0,11,11,0,220,175,0.0,0.9523809523809523,0.0,1.0,1.0
98145,639,11,cramped_room,10.67,9.056666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,42,39,5,4,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.9117647058823529,0.0,1.0,1.0
98146,560,10,cramped_room,10.66,9.053333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,35,4,2,33,33,33,0,0,12,2,1,0,11,10,0,200,160,0.0,0.9194444444444444,0.0,1.0,1.0
98147,590,10,cramped_room,10.66,9.053333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,33,2,1,34,34,34,0,0,12,11,1,0,11,11,0,200,190,0.0,0.8694444444444445,0.0,1.0,1.0
98148,624,11,cramped_room,10.67,9.056666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,38,3,2,36,36,36,0,0,13,7,1,0,11,11,0,220,184,0.0,0.9583333333333333,0.0,1.0,1.0
98149,627,11,cramped_room,10.67,9.056666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,42,37,5,3,36,36,36,0,0,12,8,1,0,11,11,0,220,187,0.0,0.8809523809523809,0.0,1.0,1.0
98150,618,11,cramped_room,10.67,9.056666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,39,3,2,36,36,36,0,0,12,5,1,0,11,11,0,220,178,0.0,0.9772727272727273,0.0,1.0,1.0
98151,573,10,cramped_room,10.66,9.053333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,34,1,0,33,33,33,0,0,13,8,2,0,10,10,0,200,173,0.0,0.9705882352941176,0.0,1.0,1.0
98152,639,11,cramped_room,10.66,9.053333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,35,3,0,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.8913043478260869,0.0,1.0,1.0
98153,636,11,cramped_room,10.66,9.053333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,37,5,5,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9023809523809524,0.0,1.0,1.0
98154,639,11,cramped_room,10.69,9.063333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,37,0,0,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,1.0,0.0,1.0,1.0
98155,552,10,cramped_room,10.68,9.06,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,34,2,2,33,33,33,0,0,12,1,1,0,10,10,0,200,152,0.0,0.939799331103679,0.0,1.0,1.0
98156,630,11,cramped_room,10.68,9.06,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,35,1,0,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,1.0,0.0,1.0,1.0
98157,636,11,cramped_room,10.69,9.063333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,38,2,2,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9705882352941176,0.0,1.0,1.0
98158,639,11,cramped_room,10.69,9.063333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,35,3,2,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.8973684210526316,0.0,1.0,1.0
98159,572,10,cramped_room,10.68,9.06,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,2,0,33,33,33,0,0,14,6,3,1,11,10,0,200,172,0.0,0.8958333333333334,0.0,1.0,1.0
98160,570,10,cramped_room,10.67,9.056666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,33,2,1,33,33,33,0,0,12,7,1,0,10,10,0,200,170,0.0,0.9416666666666667,0.0,1.0,1.0
98161,612,11,cramped_room,10.68,9.06,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,36,5,4,34,34,34,0,0,13,5,2,0,11,11,0,220,172,0.0,0.8901098901098901,0.0,1.0,1.0
98162,615,11,cramped_room,10.68,9.06,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,36,0,0,36,36,36,0,0,14,4,2,0,11,11,0,220,175,0.0,0.96875,0.0,1.0,1.0
98163,615,11,cramped_room,10.68,9.06,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,37,2,1,36,36,36,0,0,13,4,1,0,11,11,0,220,175,0.0,0.95,0.0,1.0,1.0
98164,606,11,cramped_room,10.68,9.06,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,35,1,0,34,34,34,0,0,12,3,1,0,11,11,0,220,166,0.0,0.9736842105263157,0.0,1.0,1.0
98165,612,11,cramped_room,10.69,9.063333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,37,4,3,36,36,36,0,0,13,3,1,0,11,11,0,220,172,0.0,0.9055023923444976,0.0,1.0,1.0
98166,630,11,cramped_room,10.69,9.063333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,37,1,1,35,35,35,0,0,13,10,2,0,11,11,0,220,190,0.0,0.9722222222222222,0.0,1.0,1.0
98167,636,11,cramped_room,10.69,9.063333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,45,38,9,7,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.8452380952380952,0.0,1.0,1.0
98168,639,11,cramped_room,10.7,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,35,0,0,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.9455882352941176,0.0,1.0,1.0
98169,609,11,cramped_room,10.7,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,37,3,1,34,34,34,0,0,13,4,2,0,11,11,0,220,169,0.0,0.975,0.0,1.0,1.0
98170,638,11,cramped_room,10.69,9.063333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,37,1,1,36,36,36,0,0,14,10,2,0,12,11,0,220,198,0.0,0.9772727272727273,0.0,1.0,1.0
98171,615,11,cramped_room,10.71,9.07,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,43,39,6,6,36,36,36,0,0,12,4,1,0,11,11,0,220,175,0.0,0.9080086580086579,0.0,1.0,1.0
98172,612,11,cramped_room,10.71,9.07,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,38,4,3,35,35,35,0,0,12,4,1,0,11,11,0,220,172,0.0,0.9444444444444444,0.0,1.0,1.0
98173,612,11,cramped_room,10.71,9.07,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,37,3,2,35,35,35,0,0,12,4,1,0,11,11,0,220,172,0.0,0.95,0.0,1.0,1.0
98174,633,11,cramped_room,10.71,9.07,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,37,5,5,35,35,35,0,0,11,11,0,0,11,11,0,220,193,0.0,0.9260651629072681,0.0,1.0,1.0
98175,624,11,cramped_room,10.71,9.07,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,35,5,5,35,35,35,0,0,13,8,2,0,11,11,0,220,184,0.0,0.8528708133971292,0.0,1.0,1.0
98176,636,11,cramped_room,10.72,9.073333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,35,1,0,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.945906432748538,0.0,1.0,1.0
98177,612,11,cramped_room,10.72,9.073333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,36,2,2,36,36,36,0,0,13,3,1,0,11,11,0,220,172,0.0,0.95,0.0,1.0,1.0
98178,627,11,cramped_room,10.72,9.073333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,36,1,1,35,35,35,0,0,14,9,3,0,11,11,0,220,187,0.0,0.9761904761904762,0.0,1.0,1.0
98179,644,11,cramped_room,10.72,9.073333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,35,4,4,36,36,36,0,0,12,12,0,0,12,11,0,220,204,0.0,0.8600478468899522,0.0,1.0,1.0
98180,575,10,cramped_room,10.71,9.07,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,36,3,1,33,33,33,0,0,12,7,1,0,11,10,0,200,175,0.0,0.9782608695652174,0.0,1.0,1.0
98181,633,11,cramped_room,10.71,9.07,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,35,4,3,35,35,35,0,0,11,11,0,0,11,11,0,220,193,0.0,0.8759590792838874,0.0,1.0,1.0
98182,587,10,cramped_room,10.71,9.07,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,35,3,2,33,33,33,0,0,11,11,0,0,11,10,0,200,187,0.0,0.9444444444444444,0.0,1.0,1.0
98183,636,11,cramped_room,10.71,9.07,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,44,36,7,6,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.8208333333333333,0.0,1.0,1.0
98184,558,10,cramped_room,10.7,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,36,4,1,33,33,33,0,0,11,3,1,0,10,10,0,200,158,0.0,0.9251336898395721,0.0,1.0,1.0
98185,636,11,cramped_room,10.7,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,35,3,3,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.875,0.0,1.0,1.0
98186,624,11,cramped_room,10.7,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,38,2,2,36,36,36,0,0,12,7,1,0,11,11,0,220,184,0.0,0.9722222222222222,0.0,1.0,1.0
98187,639,11,cramped_room,10.7,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,38,3,1,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.96,0.0,1.0,1.0
98188,636,11,cramped_room,10.72,9.073333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,42,36,5,5,36,36,36,0,0,13,11,1,0,11,11,0,220,196,0.0,0.8512585812356979,0.0,1.0,1.0
98189,609,11,cramped_room,10.72,9.073333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,35,1,0,36,36,36,0,0,12,2,1,0,11,11,0,220,169,0.0,0.9210526315789473,0.0,1.0,1.0
98190,627,11,cramped_room,10.72,9.073333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,45,39,8,7,36,36,36,0,0,13,8,2,0,11,11,0,220,187,0.0,0.8775303643724697,0.0,1.0,1.0
98191,621,11,cramped_room,10.72,9.073333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,40,3,0,36,36,36,0,0,13,6,2,0,11,11,0,220,181,0.0,1.0,0.0,1.0,1.0
98192,564,10,cramped_room,10.71,9.07,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,43,38,9,6,33,33,33,0,0,13,5,2,1,10,10,0,200,164,0.0,0.8831168831168831,0.0,1.0,1.0
98193,627,11,cramped_room,10.71,9.07,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,36,6,4,34,34,34,0,0,13,10,2,0,11,11,0,220,187,0.0,0.8958333333333333,0.0,1.0,1.0
98194,552,10,cramped_room,10.7,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,2,2,33,33,33,0,0,14,1,3,1,10,10,0,200,152,0.0,0.9179566563467492,0.0,1.0,1.0
98195,501,9,cramped_room,10.68,9.06,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,32,1,1,30,30,30,0,0,14,2,4,0,9,9,0,180,141,0.0,1.0,0.0,1.0,1.0
98196,623,11,cramped_room,10.68,9.06,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,37,1,0,36,36,36,0,0,14,5,2,0,12,11,0,220,183,0.0,0.9722222222222222,0.0,1.0,1.0
98197,636,11,cramped_room,10.69,9.063333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,36,2,2,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9615384615384616,0.0,1.0,1.0
98198,587,10,cramped_room,10.73,9.076666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,35,4,3,33,33,33,0,0,11,11,0,0,11,10,0,200,187,0.0,0.9285714285714286,0.0,1.0,1.0
98199,636,11,cramped_room,10.73,9.076666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,42,39,5,4,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9236111111111112,0.0,1.0,1.0
98200,612,11,cramped_room,10.75,9.083333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,37,2,2,36,36,36,0,0,13,3,2,0,11,11,0,220,172,0.0,0.9565217391304348,0.0,1.0,1.0
98201,639,11,cramped_room,10.75,9.083333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,44,39,7,5,36,36,36,0,0,13,12,1,0,11,11,0,220,199,0.0,0.8936842105263157,0.0,1.0,1.0
98202,621,11,cramped_room,10.75,9.083333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,38,4,2,36,36,36,0,0,13,6,1,0,11,11,0,220,181,0.0,0.9523809523809523,0.0,1.0,1.0
98203,576,10,cramped_room,10.74,9.08,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,35,4,4,33,33,33,0,0,12,9,1,0,10,10,0,200,176,0.0,0.9222222222222223,0.0,1.0,1.0
98204,579,10,cramped_room,10.73,9.076666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,36,5,4,33,33,33,0,0,11,10,0,0,10,10,0,200,179,0.0,0.9223684210526315,0.0,1.0,1.0
98205,639,11,cramped_room,10.73,9.076666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,44,36,7,7,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.8178053830227743,0.0,1.0,1.0
98206,618,11,cramped_room,10.73,9.076666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,43,33,6,6,36,36,36,0,0,12,5,1,0,11,11,0,220,178,0.0,0.7642543859649122,0.0,1.0,1.0
98207,453,8,cramped_room,10.7,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,33,5,1,27,27,27,0,0,9,4,1,0,8,8,0,160,133,0.0,1.0,0.0,1.0,1.0
98208,618,11,cramped_room,10.7,9.066666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,39,3,1,36,36,36,0,0,13,5,1,0,11,11,0,220,178,0.0,0.9736842105263157,0.0,1.0,1.0
98209,561,10,cramped_room,10.68,9.06,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,37,4,1,33,33,33,0,0,13,4,2,0,10,10,0,200,161,0.0,0.9782608695652174,0.0,1.0,1.0
98210,612,11,cramped_room,10.68,9.06,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,38,2,1,36,36,36,0,0,13,3,2,0,11,11,0,220,172,0.0,0.975,0.0,1.0,1.0
98211,279,5,cramped_room,10.62,9.040000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,22,17,3,3,18,18,18,0,0,7,0,1,0,5,5,0,100,79,0.0,0.7666666666666666,0.0,1.0,1.0
98212,630,11,cramped_room,10.62,9.040000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,44,39,9,7,35,35,35,0,0,12,10,0,0,11,11,0,220,190,0.0,0.8863636363636365,0.0,1.0,1.0
98213,639,11,cramped_room,10.63,9.043333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,42,37,5,5,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.8918269230769231,0.0,1.0,1.0
98214,618,11,cramped_room,10.63,9.043333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,43,37,7,7,36,36,36,0,0,13,5,1,0,11,11,0,220,178,0.0,0.8603896103896104,0.0,1.0,1.0
98215,639,11,cramped_room,10.64,9.046666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,37,2,2,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.9523809523809523,0.0,1.0,1.0
98216,612,11,cramped_room,10.64,9.046666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,39,3,2,36,36,36,0,0,13,3,2,0,11,11,0,220,172,0.0,0.96875,0.0,1.0,1.0
98217,636,11,cramped_room,10.64,9.046666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,44,40,7,6,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9073684210526316,0.0,1.0,1.0
98218,569,10,cramped_room,10.64,9.046666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,38,5,2,35,35,35,0,0,12,3,1,0,11,11,0,200,169,0.0,0.9473684210526316,0.0,1.0,1.0
98219,639,11,cramped_room,10.64,9.046666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,40,3,1,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,1.0,0.0,1.0,1.0
98220,636,11,cramped_room,10.64,9.046666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,43,38,6,5,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.8903508771929824,0.0,1.0,1.0
98221,633,11,cramped_room,10.64,9.046666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,36,1,1,36,36,36,0,0,13,10,2,0,11,11,0,220,193,0.0,0.9772727272727273,0.0,1.0,1.0
98222,633,11,cramped_room,10.64,9.046666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,36,1,1,36,36,36,0,0,13,10,1,0,11,11,0,220,193,0.0,0.9523809523809523,0.0,1.0,1.0
98223,564,10,cramped_room,10.64,9.046666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,35,1,0,32,32,32,0,0,15,6,5,0,10,10,0,200,164,0.0,1.0,0.0,1.0,1.0
98224,624,11,cramped_room,10.64,9.046666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,40,4,3,36,36,36,0,0,12,7,1,0,11,11,0,220,184,0.0,0.9761904761904762,0.0,1.0,1.0
