episode,reward,soups,layout,layout_average,overall_average,gamma,lambda_gae,clip_epsilon,update_every,total_tomato_pickups,total_useful_tomato_pickups,total_tomato_drops,total_useful_tomato_drops,total_potting_tomato,total_optimal_potting_tomato,total_viable_potting_tomato,total_catastrophic_potting_tomato,total_useless_potting_tomato,total_onion_pickups,total_useful_onion_pickups,total_onion_drops,total_useful_onion_drops,total_potting_onion,total_optimal_potting_onion,total_viable_potting_onion,total_catastrophic_potting_onion,total_useless_potting_onion,total_dish_pickups,total_useful_dish_pickups,total_dish_drops,total_useful_dish_drops,total_soup_pickups,total_soup_deliveries,total_incorrect_deliveries,total_cumulative_sparse_rewards,total_cumulative_shaped_rewards,average_tomato_pickup_efficiency,average_onion_pickup_efficiency,average_potting_efficiency_tomato,average_potting_efficiency_onion,coordination_success_rate
60029,522,9,cramped_room,9.87,8.86,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,35,5,1,30,30,30,0,0,9,9,0,0,9,9,0,180,162,0.0,0.96875,0.0,1.0,1.0
60030,473,8,cramped_room,9.84,8.850000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,30,5,1,27,27,27,0,0,9,9,0,0,9,9,0,160,153,0.0,0.9372549019607843,0.0,1.0,1.0
60031,510,9,cramped_room,9.82,8.843333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,31,5,1,29,29,29,0,0,15,6,6,4,9,9,0,180,150,0.0,0.8776223776223776,0.0,1.0,1.0
60032,522,9,cramped_room,9.8,8.836666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,34,7,0,30,30,30,0,0,9,9,0,0,9,9,0,180,162,0.0,0.9198717948717949,0.0,1.0,1.0
60033,479,8,cramped_room,9.78,8.83,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,7,2,29,29,29,0,0,9,9,0,0,9,9,0,160,159,0.0,0.9180602006688963,0.0,1.0,1.0
60034,484,8,cramped_room,9.76,8.823333333333332,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,29,27,1,1,28,28,28,0,0,10,10,0,0,10,9,0,160,164,0.0,0.9545454545454546,0.0,1.0,1.0
60035,522,9,cramped_room,9.74,8.816666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,30,1,0,30,30,30,0,0,9,9,0,0,9,9,0,180,162,0.0,0.98,0.0,1.0,1.0
60036,576,10,cramped_room,9.74,8.816666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,39,7,2,32,32,32,0,0,10,10,0,0,10,10,0,200,176,0.0,0.9705882352941176,0.0,1.0,1.0
60037,519,9,cramped_room,9.73,8.813333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,31,1,1,30,30,30,0,0,11,8,2,2,9,9,0,180,159,0.0,1.0,0.0,1.0,1.0
60038,351,6,cramped_room,9.69,8.799999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,26,24,5,3,21,21,21,0,0,6,6,0,0,6,6,0,120,111,0.0,0.9,0.0,1.0,1.0
60039,473,8,cramped_room,9.66,8.790000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,35,7,0,27,27,27,0,0,9,9,0,0,9,8,0,160,153,0.0,1.0,0.0,1.0,1.0
60040,516,9,cramped_room,9.65,8.786666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,29,2,1,29,29,29,0,0,10,8,1,1,9,9,0,180,156,0.0,0.8928571428571428,0.0,1.0,1.0
60041,519,9,cramped_room,9.63,8.780000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,30,1,1,30,30,30,0,0,15,8,5,2,9,9,0,180,159,0.0,0.9473684210526316,0.0,1.0,1.0
60042,579,10,cramped_room,9.63,8.780000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,35,2,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9782608695652174,0.0,1.0,1.0
60043,513,9,cramped_room,9.62,8.776666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,29,1,1,29,29,29,0,0,10,7,1,0,9,9,0,180,153,0.0,0.9523809523809523,0.0,1.0,1.0
60044,516,9,cramped_room,9.61,8.773333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,31,2,1,30,30,30,0,0,14,7,4,0,9,9,0,180,156,0.0,0.9761904761904762,0.0,1.0,1.0
60045,465,8,cramped_room,9.61,8.773333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,35,13,5,27,27,27,0,0,8,8,0,0,8,8,0,160,145,0.0,0.875,0.0,1.0,1.0
60046,579,10,cramped_room,9.6,8.770000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,32,0,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9545454545454546,0.0,1.0,1.0
60047,522,9,cramped_room,9.59,8.766666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,34,7,4,30,30,30,0,0,10,9,0,0,9,9,0,180,162,0.0,0.9211309523809523,0.0,1.0,1.0
60048,519,9,cramped_room,9.57,8.76,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,29,1,0,30,30,30,0,0,11,8,2,2,9,9,0,180,159,0.0,0.9320175438596491,0.0,1.0,1.0
60049,573,10,cramped_room,9.58,8.763333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,33,0,0,33,33,33,0,0,17,8,7,2,10,10,0,200,173,0.0,1.0,0.0,1.0,1.0
60050,525,9,cramped_room,9.56,8.756666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,31,1,1,30,30,30,0,0,10,10,0,0,9,9,0,180,165,0.0,1.0,0.0,1.0,1.0
60051,573,10,cramped_room,9.55,8.753333333333336,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,32,0,0,31,31,31,0,0,10,10,0,0,10,10,0,200,173,0.0,1.0,0.0,1.0,1.0
60052,522,9,cramped_room,9.53,8.746666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,31,2,1,30,30,30,0,0,9,9,0,0,9,9,0,180,162,0.0,0.9736842105263157,0.0,1.0,1.0
60053,530,9,cramped_room,9.52,8.743333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,37,9,2,30,30,30,0,0,10,10,0,0,10,9,0,180,170,0.0,0.9486842105263158,0.0,1.0,1.0
60054,536,9,cramped_room,9.51,8.74,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,32,3,1,32,32,32,0,0,10,10,0,0,10,10,0,180,176,0.0,0.8690909090909091,0.0,1.0,1.0
60055,579,10,cramped_room,9.5,8.736666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,29,0,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.8869047619047619,0.0,1.0,1.0
60056,522,9,cramped_room,9.49,8.733333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,30,1,0,30,30,30,0,0,9,9,0,0,9,9,0,180,162,0.0,0.9772727272727273,0.0,1.0,1.0
60057,468,8,cramped_room,9.46,8.723333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,29,24,2,2,27,27,27,0,0,9,9,0,0,8,8,0,160,148,0.0,0.8293269230769231,0.0,1.0,1.0
60058,522,9,cramped_room,9.44,8.716666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,35,5,0,30,30,30,0,0,9,9,0,0,9,9,0,180,162,0.0,0.96875,0.0,1.0,1.0
60059,573,10,cramped_room,9.44,8.716666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,30,1,0,31,31,31,0,0,10,10,0,0,10,10,0,200,173,0.0,0.9318181818181819,0.0,1.0,1.0
60060,579,10,cramped_room,9.43,8.713333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,36,3,1,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,1.0,0.0,1.0,1.0
60061,525,9,cramped_room,9.42,8.71,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,36,10,1,30,30,30,0,0,10,10,0,0,9,9,0,180,165,0.0,0.8976982097186701,0.0,1.0,1.0
60062,576,10,cramped_room,9.42,8.71,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,35,5,2,33,33,33,0,0,10,9,0,0,10,10,0,200,176,0.0,0.875,0.0,1.0,1.0
60063,570,10,cramped_room,9.41,8.706666666666669,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,37,7,2,30,30,30,0,0,10,10,0,0,10,10,0,200,170,0.0,0.9736842105263157,0.0,1.0,1.0
60064,525,9,cramped_room,9.39,8.700000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,33,5,1,30,30,30,0,0,10,10,0,0,9,9,0,180,165,0.0,0.9473684210526316,0.0,1.0,1.0
60065,579,10,cramped_room,9.39,8.700000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,47,44,13,5,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9365942028985508,0.0,1.0,1.0
60066,567,10,cramped_room,9.39,8.700000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,32,1,0,31,31,31,0,0,11,8,1,0,10,10,0,200,167,0.0,0.9705882352941176,0.0,1.0,1.0
60067,576,10,cramped_room,9.39,8.700000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,31,0,0,33,33,33,0,0,17,9,7,1,10,10,0,200,176,0.0,0.9236111111111112,0.0,1.0,1.0
60068,573,10,cramped_room,9.39,8.700000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,32,30,1,0,31,31,31,0,0,10,10,0,0,10,10,0,200,173,0.0,0.9272727272727272,0.0,1.0,1.0
60069,579,10,cramped_room,9.38,8.696666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,40,7,1,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.98,0.0,1.0,1.0
60070,579,10,cramped_room,9.37,8.693333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,44,41,10,2,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9306418219461698,0.0,1.0,1.0
60071,570,10,cramped_room,9.37,8.693333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,35,6,2,30,30,30,0,0,10,10,0,0,10,10,0,200,170,0.0,0.943939393939394,0.0,1.0,1.0
60072,522,9,cramped_room,9.36,8.69,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,28,3,3,30,30,30,0,0,11,9,1,0,9,9,0,180,162,0.0,0.8492647058823529,0.0,1.0,1.0
60073,579,10,cramped_room,9.35,8.686666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,32,1,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9392857142857143,0.0,1.0,1.0
60074,579,10,cramped_room,9.34,8.683333333333335,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,28,1,1,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.8278985507246377,0.0,1.0,1.0
60075,573,10,cramped_room,9.33,8.68,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,49,48,17,2,31,31,31,0,0,10,10,0,0,10,10,0,200,173,0.0,0.975,0.0,1.0,1.0
60076,582,10,cramped_room,9.33,8.68,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,32,1,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9166666666666667,0.0,1.0,1.0
60077,576,10,cramped_room,9.33,8.68,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,32,0,0,32,32,32,0,0,10,10,0,0,10,10,0,200,176,0.0,0.9722222222222222,0.0,1.0,1.0
60078,573,10,cramped_room,9.34,8.683333333333335,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,5,4,31,31,31,0,0,10,10,0,0,10,10,0,200,173,0.0,0.9375,0.0,1.0,1.0
60079,582,10,cramped_room,9.35,8.686666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,34,4,2,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9015384615384616,0.0,1.0,1.0
60080,408,7,cramped_room,9.31,8.673333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,28,24,2,2,24,24,24,0,0,7,7,0,0,7,7,0,140,128,0.0,0.8564102564102565,0.0,1.0,1.0
60081,515,9,cramped_room,9.29,8.666666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,32,1,0,31,31,31,0,0,14,4,4,1,10,10,0,180,155,0.0,0.9736842105263157,0.0,1.0,1.0
60082,582,10,cramped_room,9.29,8.666666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,35,3,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9565217391304348,0.0,1.0,1.0
60083,576,10,cramped_room,9.3,8.670000000000002,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,32,0,0,32,32,32,0,0,10,10,0,0,10,10,0,200,176,0.0,0.9761904761904762,0.0,1.0,1.0
60084,570,10,cramped_room,9.29,8.666666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,32,3,1,30,30,30,0,0,10,10,0,0,10,10,0,200,170,0.0,0.9444444444444444,0.0,1.0,1.0
60085,525,9,cramped_room,9.28,8.663333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,32,3,2,30,30,30,0,0,10,10,0,0,9,9,0,180,165,0.0,0.975,0.0,1.0,1.0
60086,582,10,cramped_room,9.27,8.660000000000002,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,34,2,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9761904761904762,0.0,1.0,1.0
60087,582,10,cramped_room,9.27,8.660000000000002,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,3,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.91875,0.0,1.0,1.0
60088,579,10,cramped_room,9.26,8.656666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,33,2,1,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.953125,0.0,1.0,1.0
60089,573,10,cramped_room,9.25,8.653333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,40,9,3,31,31,31,0,0,10,10,0,0,10,10,0,200,173,0.0,0.975,0.0,1.0,1.0
60090,576,10,cramped_room,9.24,8.65,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,34,1,0,32,32,32,0,0,10,10,0,0,10,10,0,200,176,0.0,1.0,0.0,1.0,1.0
60091,579,10,cramped_room,9.27,8.660000000000002,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,31,1,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9210526315789473,0.0,1.0,1.0
60092,579,10,cramped_room,9.26,8.656666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,32,0,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9722222222222222,0.0,1.0,1.0
60093,579,10,cramped_room,9.25,8.653333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,35,3,2,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9615384615384616,0.0,1.0,1.0
60094,579,10,cramped_room,9.24,8.65,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,31,1,1,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9083333333333333,0.0,1.0,1.0
60095,573,10,cramped_room,9.24,8.65,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,32,1,0,31,31,31,0,0,10,10,0,0,10,10,0,200,173,0.0,0.975,0.0,1.0,1.0
60096,576,10,cramped_room,9.23,8.646666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,32,0,0,32,32,32,0,0,10,10,0,0,10,10,0,200,176,0.0,0.9722222222222222,0.0,1.0,1.0
60097,521,9,cramped_room,9.22,8.643333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,29,0,0,31,31,31,0,0,11,6,1,0,10,9,0,180,161,0.0,0.9642857142857143,0.0,1.0,1.0
60098,570,10,cramped_room,9.22,8.643333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,32,3,3,30,30,30,0,0,10,10,0,0,10,10,0,200,170,0.0,0.9403508771929825,0.0,1.0,1.0
60099,582,10,cramped_room,9.21,8.64,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,39,6,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9807692307692308,0.0,1.0,1.0
60100,582,10,cramped_room,9.2,8.636666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,32,2,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.905982905982906,0.0,1.0,1.0
60101,582,10,cramped_room,9.23,8.646666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,32,0,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9761904761904762,0.0,1.0,1.0
60102,630,11,cramped_room,9.26,8.656666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,32,1,1,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.916083916083916,0.0,1.0,1.0
60103,587,10,cramped_room,9.28,8.663333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,37,7,2,33,33,33,0,0,11,11,0,0,11,10,0,200,187,0.0,0.9271099744245523,0.0,1.0,1.0
60104,579,10,cramped_room,9.31,8.673333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,33,1,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.9411764705882353,0.0,1.0,1.0
60105,579,10,cramped_room,9.32,8.676666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,31,3,2,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.8703703703703703,0.0,1.0,1.0
60106,567,10,cramped_room,9.34,8.683333333333335,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,30,0,0,33,33,33,0,0,16,6,6,0,10,10,0,200,167,0.0,0.875,0.0,1.0,1.0
60107,579,10,cramped_room,9.35,8.686666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,30,1,1,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.875,0.0,1.0,1.0
60108,579,10,cramped_room,9.41,8.706666666666669,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,34,5,0,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.8723684210526316,0.0,1.0,1.0
60109,582,10,cramped_room,9.42,8.71,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,32,0,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9523809523809523,0.0,1.0,1.0
60110,582,10,cramped_room,9.44,8.716666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,33,4,2,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8814102564102564,0.0,1.0,1.0
60111,576,10,cramped_room,9.45,8.72,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,35,3,1,32,32,32,0,0,10,10,0,0,10,10,0,200,176,0.0,0.943939393939394,0.0,1.0,1.0
60112,630,11,cramped_room,9.47,8.726666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,34,2,1,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.9161764705882353,0.0,1.0,1.0
