episode,reward,soups,layout,layout_average,overall_average,gamma,lambda_gae,clip_epsilon,update_every,total_tomato_pickups,total_useful_tomato_pickups,total_tomato_drops,total_useful_tomato_drops,total_potting_tomato,total_optimal_potting_tomato,total_viable_potting_tomato,total_catastrophic_potting_tomato,total_useless_potting_tomato,total_onion_pickups,total_useful_onion_pickups,total_onion_drops,total_useful_onion_drops,total_potting_onion,total_optimal_potting_onion,total_viable_potting_onion,total_catastrophic_potting_onion,total_useless_potting_onion,total_dish_pickups,total_useful_dish_pickups,total_dish_drops,total_useful_dish_drops,total_soup_pickups,total_soup_deliveries,total_incorrect_deliveries,total_cumulative_sparse_rewards,total_cumulative_shaped_rewards,average_tomato_pickup_efficiency,average_onion_pickup_efficiency,average_potting_efficiency_tomato,average_potting_efficiency_onion,coordination_success_rate
114027,633,11,cramped_room,10.57,9.020000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,35,2,0,35,35,35,0,0,11,11,0,0,11,11,0,220,193,0.0,0.9449404761904762,0.0,1.0,1.0
114028,630,11,cramped_room,10.57,9.020000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,33,2,2,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.8955882352941176,0.0,1.0,1.0
114029,630,11,cramped_room,10.57,9.020000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,34,2,1,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.9181286549707601,0.0,1.0,1.0
114030,291,5,cramped_room,10.51,9.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,22,18,4,4,18,18,18,0,0,11,4,5,0,5,5,0,100,91,0.0,0.8166666666666667,0.0,1.0,1.0
114031,590,10,cramped_room,10.5,8.996666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,32,5,2,34,34,34,0,0,11,11,0,0,11,10,0,200,190,0.0,0.8293650793650793,0.0,1.0,1.0
114032,636,11,cramped_room,10.5,8.996666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,38,4,2,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9227053140096618,0.0,1.0,1.0
114033,630,11,cramped_room,10.51,9.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,34,1,1,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.9181286549707601,0.0,1.0,1.0
114034,636,11,cramped_room,10.51,9.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,34,0,0,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9473684210526316,0.0,1.0,1.0
114035,633,11,cramped_room,10.51,9.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,34,2,1,35,35,35,0,0,11,11,0,0,11,11,0,220,193,0.0,0.8991596638655461,0.0,1.0,1.0
114036,587,10,cramped_room,10.56,9.016666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,36,5,4,33,33,33,0,0,11,11,0,0,11,10,0,200,187,0.0,0.9236842105263158,0.0,1.0,1.0
114037,587,10,cramped_room,10.55,9.013333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,35,3,1,33,33,33,0,0,11,11,0,0,11,10,0,200,187,0.0,0.9455882352941176,0.0,1.0,1.0
114038,636,11,cramped_room,10.55,9.013333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,34,2,1,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.8710526315789473,0.0,1.0,1.0
114039,530,9,cramped_room,10.53,9.006666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,30,3,2,30,30,30,0,0,10,10,0,0,10,9,0,180,170,0.0,0.880701754385965,0.0,1.0,1.0
114040,630,11,cramped_room,10.53,9.006666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,37,5,2,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.9583333333333333,0.0,1.0,1.0
114041,584,10,cramped_room,10.52,9.003333333333332,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,34,1,0,33,33,33,0,0,11,10,0,0,11,10,0,200,184,0.0,0.975,0.0,1.0,1.0
114042,621,11,cramped_room,10.52,9.003333333333332,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,34,4,3,34,34,34,0,0,12,8,1,0,11,11,0,220,181,0.0,0.8723684210526316,0.0,1.0,1.0
114043,636,11,cramped_room,10.52,9.003333333333332,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,31,1,1,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.8367647058823529,0.0,1.0,1.0
114044,639,11,cramped_room,10.52,9.003333333333332,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,33,2,2,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.856951871657754,0.0,1.0,1.0
114045,636,11,cramped_room,10.53,9.006666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,35,1,1,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9231884057971014,0.0,1.0,1.0
114046,624,11,cramped_room,10.53,9.006666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,35,1,0,36,36,36,0,0,12,7,1,0,11,11,0,220,184,0.0,0.945906432748538,0.0,1.0,1.0
114047,636,11,cramped_room,10.53,9.006666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,34,3,3,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.8535353535353536,0.0,1.0,1.0
114048,639,11,cramped_room,10.53,9.006666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,32,1,1,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.8573529411764705,0.0,1.0,1.0
114049,579,10,cramped_room,10.52,9.003333333333332,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,30,3,1,33,33,33,0,0,10,10,0,0,10,10,0,200,179,0.0,0.788888888888889,0.0,1.0,1.0
114050,636,11,cramped_room,10.52,9.003333333333332,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,35,4,3,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.8535714285714285,0.0,1.0,1.0
114051,593,10,cramped_room,10.51,9.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,35,1,1,35,35,35,0,0,11,11,0,0,11,11,0,200,193,0.0,0.945906432748538,0.0,1.0,1.0
114052,411,7,cramped_room,10.47,8.986666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,26,25,2,0,24,24,24,0,0,8,8,0,0,7,7,0,140,131,0.0,0.9615384615384616,0.0,1.0,1.0
114053,582,10,cramped_room,10.46,8.983333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,34,32,0,0,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9444444444444444,0.0,1.0,1.0
114054,639,11,cramped_room,10.46,8.983333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,34,1,0,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.8944444444444444,0.0,1.0,1.0
114055,636,11,cramped_room,10.46,8.983333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,35,3,2,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.8960526315789473,0.0,1.0,1.0
114056,582,10,cramped_room,10.45,8.979999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,30,5,4,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.7697368421052632,0.0,1.0,1.0
114057,582,10,cramped_room,10.44,8.976666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,31,2,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8611111111111112,0.0,1.0,1.0
114058,639,11,cramped_room,10.44,8.976666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,34,1,0,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.8944444444444444,0.0,1.0,1.0
114059,582,10,cramped_room,10.43,8.973333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,33,1,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9428104575163399,0.0,1.0,1.0
114060,636,11,cramped_room,10.43,8.973333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,34,4,2,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.8236714975845411,0.0,1.0,1.0
114061,636,11,cramped_room,10.43,8.973333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,33,4,3,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.8283208020050126,0.0,1.0,1.0
114062,539,9,cramped_room,10.41,8.966666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,30,2,1,33,33,33,0,0,10,10,0,0,10,9,0,180,179,0.0,0.8285714285714285,0.0,1.0,1.0
114063,584,10,cramped_room,10.4,8.963333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,33,1,0,33,33,33,0,0,11,10,0,0,11,10,0,200,184,0.0,0.9411764705882353,0.0,1.0,1.0
114064,639,11,cramped_room,10.4,8.963333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,35,4,2,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.8535714285714285,0.0,1.0,1.0
114065,636,11,cramped_room,10.41,8.966666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,36,2,1,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9223684210526315,0.0,1.0,1.0
114066,582,10,cramped_room,10.4,8.963333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,31,4,2,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8165266106442577,0.0,1.0,1.0
114067,621,11,cramped_room,10.4,8.963333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,31,0,0,35,35,35,0,0,12,7,1,0,11,11,0,220,181,0.0,0.8848684210526316,0.0,1.0,1.0
114068,636,11,cramped_room,10.4,8.963333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,35,3,1,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.8973684210526316,0.0,1.0,1.0
114069,584,10,cramped_room,10.39,8.96,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,34,4,2,33,33,33,0,0,12,10,1,0,11,10,0,200,184,0.0,0.8916666666666666,0.0,1.0,1.0
114070,636,11,cramped_room,10.39,8.96,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,32,1,1,36,36,36,0,0,13,11,1,0,11,11,0,220,196,0.0,0.8444444444444444,0.0,1.0,1.0
114071,636,11,cramped_room,10.39,8.96,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,38,2,1,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9705882352941176,0.0,1.0,1.0
114072,639,11,cramped_room,10.39,8.96,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,32,2,2,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.8210526315789474,0.0,1.0,1.0
114073,636,11,cramped_room,10.39,8.96,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,35,1,1,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9210526315789473,0.0,1.0,1.0
114074,621,11,cramped_room,10.39,8.96,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,36,4,1,34,34,34,0,0,12,8,1,0,11,11,0,220,181,0.0,0.9210526315789473,0.0,1.0,1.0
114075,639,11,cramped_room,10.39,8.96,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,37,2,0,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.9486842105263158,0.0,1.0,1.0
114076,624,11,cramped_room,10.39,8.96,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,33,1,0,36,36,36,0,0,12,7,1,0,11,11,0,220,184,0.0,0.8918128654970761,0.0,1.0,1.0
114077,636,11,cramped_room,10.39,8.96,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,35,2,1,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.9007936507936507,0.0,1.0,1.0
114078,636,11,cramped_room,10.39,8.96,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,31,2,2,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.8015873015873016,0.0,1.0,1.0
114079,495,9,cramped_room,10.37,8.953333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,33,30,2,1,30,30,30,0,0,16,0,6,3,9,9,0,180,135,0.0,0.9107142857142857,0.0,1.0,1.0
114080,636,11,cramped_room,10.37,8.953333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,38,3,1,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.949874686716792,0.0,1.0,1.0
114081,630,11,cramped_room,10.37,8.953333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,33,2,1,35,35,35,0,0,13,10,2,1,11,11,0,220,190,0.0,0.8694444444444445,0.0,1.0,1.0
114082,582,10,cramped_room,10.36,8.950000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,34,2,1,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.9442724458204335,0.0,1.0,1.0
114083,633,11,cramped_room,10.36,8.950000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,35,2,1,36,36,36,0,0,12,10,1,0,11,11,0,220,193,0.0,0.9210526315789473,0.0,1.0,1.0
114084,633,11,cramped_room,10.36,8.950000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,30,1,1,35,35,35,0,0,11,11,0,0,11,11,0,220,193,0.0,0.8333333333333334,0.0,1.0,1.0
114085,624,11,cramped_room,10.36,8.950000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,29,1,1,34,34,34,0,0,12,9,1,0,11,11,0,220,184,0.0,0.8284313725490196,0.0,1.0,1.0
114086,636,11,cramped_room,10.36,8.950000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,33,2,0,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.8753501400560224,0.0,1.0,1.0
114087,630,11,cramped_room,10.37,8.953333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,32,2,2,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.89375,0.0,1.0,1.0
114088,582,10,cramped_room,10.36,8.950000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,33,1,1,33,33,33,0,0,13,11,2,2,10,10,0,200,182,0.0,0.9428104575163399,0.0,1.0,1.0
114089,630,11,cramped_room,10.36,8.950000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,30,2,1,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.8333333333333333,0.0,1.0,1.0
114090,630,11,cramped_room,10.36,8.950000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,35,1,0,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.9761904761904762,0.0,1.0,1.0
114091,590,10,cramped_room,10.37,8.953333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,34,1,0,36,36,36,0,0,12,9,1,0,11,10,0,200,190,0.0,0.9285714285714286,0.0,1.0,1.0
114092,636,11,cramped_room,10.38,8.956666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,36,4,2,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.8999999999999999,0.0,1.0,1.0
114093,587,10,cramped_room,10.37,8.953333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,32,3,1,33,33,33,0,0,11,11,0,0,11,10,0,200,187,0.0,0.8661764705882353,0.0,1.0,1.0
114094,636,11,cramped_room,10.37,8.953333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,35,4,3,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.8514492753623188,0.0,1.0,1.0
114095,576,10,cramped_room,10.36,8.950000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,34,3,2,33,33,33,0,0,12,9,1,0,10,10,0,200,176,0.0,0.9205882352941177,0.0,1.0,1.0
114096,630,11,cramped_room,10.37,8.953333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,36,4,1,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.9246031746031746,0.0,1.0,1.0
114097,639,11,cramped_room,10.37,8.953333333333333,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,41,36,4,3,36,36,36,0,0,12,12,1,0,11,11,0,220,199,0.0,0.8773809523809524,0.0,1.0,1.0
114098,569,10,cramped_room,10.36,8.950000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,35,1,0,34,34,34,0,0,16,4,5,0,11,11,0,200,169,0.0,0.9722222222222222,0.0,1.0,1.0
114099,606,11,cramped_room,10.36,8.950000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,33,2,2,36,36,36,0,0,16,1,5,2,11,11,0,220,166,0.0,0.8473684210526315,0.0,1.0,1.0
114100,636,11,cramped_room,10.36,8.950000000000001,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,34,1,1,36,36,36,0,0,11,11,0,0,11,11,0,220,196,0.0,0.8920454545454546,0.0,1.0,1.0
114101,572,10,cramped_room,10.38,8.956666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,32,2,1,32,32,32,0,0,12,7,1,1,11,10,0,200,172,0.0,0.9166666666666667,0.0,1.0,1.0
114102,627,11,cramped_room,10.39,8.96,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,35,33,1,1,34,34,34,0,0,11,10,0,0,11,11,0,220,187,0.0,0.9333333333333333,0.0,1.0,1.0
114103,627,11,cramped_room,10.41,8.966666666666667,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,34,1,1,36,36,36,0,0,12,8,1,0,11,11,0,220,187,0.0,0.8944444444444444,0.0,1.0,1.0
114104,639,11,cramped_room,10.42,8.97,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,36,2,2,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.9236842105263158,0.0,1.0,1.0
114105,639,11,cramped_room,10.43,8.973333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,37,2,1,36,36,36,0,0,12,12,0,0,11,11,0,220,199,0.0,0.95,0.0,1.0,1.0
114106,621,11,cramped_room,10.45,8.979999999999999,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,35,1,1,35,35,35,0,0,12,7,1,0,11,11,0,220,181,0.0,0.9545454545454546,0.0,1.0,1.0
114107,630,11,cramped_room,10.46,8.983333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,37,36,3,3,34,34,34,0,0,12,11,1,0,11,11,0,220,190,0.0,0.9722222222222222,0.0,1.0,1.0
114108,582,10,cramped_room,10.47,8.986666666666666,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,36,31,2,2,33,33,33,0,0,11,11,0,0,10,10,0,200,182,0.0,0.8733766233766234,0.0,1.0,1.0
114109,633,11,cramped_room,10.49,8.993333333333334,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,39,35,4,2,35,35,35,0,0,11,11,0,0,11,11,0,220,193,0.0,0.9090909090909092,0.0,1.0,1.0
114110,630,11,cramped_room,10.5,8.996666666666668,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,40,36,4,4,34,34,34,0,0,11,11,0,0,11,11,0,220,190,0.0,0.9,0.0,1.0,1.0
114111,576,10,cramped_room,10.51,9.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,38,34,4,3,33,33,33,0,0,13,9,2,0,10,10,0,200,176,0.0,0.8879551820728291,0.0,1.0,1.0
