episode,reward,soups,layout,layout_average,overall_average,gamma,lambda_gae,clip_epsilon,update_every,total_tomato_pickups,total_useful_tomato_pickups,total_tomato_drops,total_useful_tomato_drops,total_potting_tomato,total_optimal_potting_tomato,total_viable_potting_tomato,total_catastrophic_potting_tomato,total_useless_potting_tomato,total_onion_pickups,total_useful_onion_pickups,total_onion_drops,total_useful_onion_drops,total_potting_onion,total_optimal_potting_onion,total_viable_potting_onion,total_catastrophic_potting_onion,total_useless_potting_onion,total_dish_pickups,total_useful_dish_pickups,total_dish_drops,total_useful_dish_drops,total_soup_pickups,total_soup_deliveries,total_incorrect_deliveries,total_cumulative_sparse_rewards,total_cumulative_shaped_rewards,average_tomato_pickup_efficiency,average_onion_pickup_efficiency,average_potting_efficiency_tomato,average_potting_efficiency_onion,coordination_success_rate
14,3,0,cramped_room,0.07142857142857142,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,4,4,2,0,1,1,1,0,0,8,0,7,5,0,0,0,0,3,0.0,1.0,0.0,0.5,1.0
15,3,0,cramped_room,0.06666666666666667,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,22,3,20,19,1,1,1,0,0,4,0,4,2,0,0,0,0,3,0.0,0.125,0.0,0.5,1.0
16,3,0,cramped_room,0.0625,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,6,5,3,0,1,1,1,0,0,12,0,12,3,0,0,0,0,3,0.0,0.8333333333333333,0.0,0.5,1.0
17,11,0,cramped_room,0.058823529411764705,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,10,9,6,0,2,2,2,0,0,14,0,13,6,3,0,0,0,11,0.0,0.75,0.0,1.0,1.0
18,14,0,cramped_room,0.05555555555555555,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,21,19,17,2,3,3,3,0,0,4,0,2,0,3,0,0,0,14,0.0,0.8333333333333333,0.0,1.0,1.0
19,3,0,cramped_room,0.05263157894736842,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,15,2,12,11,1,1,1,0,0,3,0,3,0,0,0,0,0,3,0.0,0.125,0.0,0.5,1.0
20,11,0,cramped_room,0.05,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,9,3,6,5,2,2,2,0,0,16,0,14,6,2,1,0,0,11,0.0,0.3333333333333333,0.0,1.0,1.0
21,9,0,cramped_room,0.047619047619047616,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,17,17,13,0,3,3,3,0,0,3,0,2,0,0,0,0,0,9,0.0,1.0,0.0,0.5,1.0
22,17,0,cramped_room,0.045454545454545456,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,13,13,9,1,4,4,4,0,0,11,0,10,3,1,1,0,0,17,0.0,1.0,0.0,1.0,1.0
23,9,0,cramped_room,0.043478260869565216,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,15,10,10,4,3,3,3,0,0,10,0,10,8,0,0,0,0,9,0.0,0.6875,0.0,1.0,1.0
24,3,0,cramped_room,0.041666666666666664,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,11,4,8,5,1,1,1,0,0,3,0,3,1,0,0,0,0,3,0.0,0.3392857142857143,0.0,0.5,1.0
25,8,0,cramped_room,0.04,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,24,10,21,14,1,1,1,0,0,6,0,5,1,1,0,0,0,8,0.0,0.46875,0.0,0.5,1.0
26,19,0,cramped_room,0.038461538461538464,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,6,4,2,1,3,3,3,0,0,9,0,7,2,3,0,0,0,19,0.0,0.6666666666666666,0.0,1.0,1.0
27,3,0,cramped_room,0.037037037037037035,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,12,12,11,0,1,1,1,0,0,13,0,11,7,0,0,0,0,3,0.0,1.0,0.0,0.5,1.0
28,14,0,cramped_room,0.03571428571428571,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,12,9,8,2,3,3,3,0,0,6,0,4,0,4,0,0,0,14,0.0,0.85,0.0,1.0,1.0
29,12,0,cramped_room,0.034482758620689655,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,21,18,16,2,3,3,3,0,0,1,1,1,0,0,0,0,0,12,0.0,0.85,0.0,1.0,1.0
30,14,0,cramped_room,0.03333333333333333,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,20,15,18,5,2,2,2,0,0,7,1,6,3,1,1,0,0,14,0.0,0.7626262626262625,0.0,0.5,1.0
31,14,0,cramped_room,0.03225806451612903,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,24,12,19,10,3,3,3,0,0,5,0,4,1,1,0,0,0,14,0.0,0.4888888888888889,0.0,1.0,1.0
32,11,0,cramped_room,0.03125,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,12,7,10,5,2,2,2,0,0,13,0,10,3,1,0,0,0,11,0.0,0.55,0.0,0.5,1.0
33,11,0,cramped_room,0.030303030303030304,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,29,10,25,17,2,2,2,0,0,6,0,5,3,1,1,0,0,11,0.0,0.3485576923076923,0.0,0.5,1.0
34,11,0,cramped_room,0.029411764705882353,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,9,7,5,0,2,2,2,0,0,7,0,6,5,1,1,0,0,11,0.0,0.4375,0.0,0.5,1.0
35,19,0,cramped_room,0.02857142857142857,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,10,8,6,2,3,3,3,0,0,4,0,2,1,2,1,0,0,19,0.0,0.8,0.0,1.0,1.0
36,14,0,cramped_room,0.027777777777777776,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,12,6,9,7,2,2,2,0,0,6,1,4,1,1,1,0,0,14,0.0,0.4444444444444444,0.0,1.0,1.0
37,0,0,cramped_room,0.02702702702702703,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0
38,17,0,cramped_room,0.02631578947368421,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,11,8,6,2,3,3,3,0,0,2,1,1,0,1,0,0,0,17,0.0,0.7166666666666667,0.0,1.0,1.0
39,14,0,cramped_room,0.02564102564102564,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,19,8,14,9,3,3,3,0,0,2,0,1,0,3,0,0,0,14,0.0,0.45,0.0,0.5,1.0
40,11,0,cramped_room,0.025,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,17,6,15,10,1,1,1,0,0,1,1,0,0,1,0,0,0,11,0.0,0.3472222222222222,0.0,0.5,1.0
41,27,0,cramped_room,0.024390243902439025,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,9,8,5,1,3,3,3,0,0,6,1,3,0,3,1,0,0,27,0.0,0.875,0.0,1.0,1.0
42,3,0,cramped_room,0.023809523809523808,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,11,11,9,0,1,1,1,0,0,8,0,7,0,0,0,0,0,3,0.0,1.0,0.0,0.5,1.0
43,3,0,cramped_room,0.023255813953488372,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,14,6,11,7,1,1,1,0,0,1,0,1,0,0,0,0,0,3,0.0,0.4375,0.0,0.5,1.0
44,0,0,cramped_room,0.022727272727272728,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0
45,11,0,cramped_room,0.022222222222222223,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,14,12,10,1,2,2,2,0,0,5,0,4,1,2,0,0,0,11,0.0,0.8888888888888888,0.0,1.0,1.0
46,9,0,cramped_room,0.021739130434782608,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,14,14,10,0,3,3,3,0,0,8,0,7,1,0,0,0,0,9,0.0,1.0,0.0,1.0,1.0
47,8,0,cramped_room,0.02127659574468085,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,13,7,11,6,1,1,1,0,0,7,0,6,1,1,0,0,0,8,0.0,0.5227272727272727,0.0,0.5,1.0
48,3,0,cramped_room,0.020833333333333332,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,16,3,13,12,1,1,1,0,0,3,0,3,3,0,0,0,0,3,0.0,0.18333333333333335,0.0,0.5,1.0
49,9,0,cramped_room,0.02040816326530612,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,16,8,12,6,2,2,2,0,0,3,1,3,0,0,0,0,0,9,0.0,0.5079365079365079,0.0,0.5,1.0
50,19,0,cramped_room,0.02,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,13,12,8,1,3,3,3,0,0,8,0,6,1,3,2,0,0,19,0.0,0.875,0.0,1.0,1.0
51,14,0,cramped_room,0.0196078431372549,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,10,6,5,2,3,3,3,0,0,4,0,3,0,2,0,0,0,14,0.0,0.5238095238095238,0.0,1.0,1.0
52,11,0,cramped_room,0.019230769230769232,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,15,6,12,8,2,2,2,0,0,6,0,5,0,2,0,0,0,11,0.0,0.4017857142857143,0.0,1.0,1.0
53,6,0,cramped_room,0.018867924528301886,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,13,3,10,10,2,2,2,0,0,3,0,3,3,0,0,0,0,6,0.0,0.23809523809523808,0.0,1.0,1.0
54,11,0,cramped_room,0.018518518518518517,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,10,8,6,0,2,2,2,0,0,15,0,14,12,2,0,0,0,11,0.0,0.6875,0.0,0.5,1.0
55,3,0,cramped_room,0.01818181818181818,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,16,5,13,10,1,1,1,0,0,5,0,5,0,0,0,0,0,3,0.0,0.28181818181818186,0.0,0.5,1.0
56,3,0,cramped_room,0.017857142857142856,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,20,7,17,13,1,1,1,0,0,12,0,12,3,0,0,0,0,3,0.0,0.25,0.0,0.5,1.0
57,14,0,cramped_room,0.017543859649122806,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,14,5,9,7,3,3,3,0,0,14,0,13,6,1,1,0,0,14,0.0,0.4111111111111111,0.0,1.0,1.0
58,3,0,cramped_room,0.017241379310344827,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,12,5,9,6,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0.4375,0.0,0.5,1.0
59,6,0,cramped_room,0.01694915254237288,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,14,11,10,2,2,2,2,0,0,6,0,6,2,0,0,0,0,6,0.0,0.7916666666666667,0.0,1.0,1.0
60,14,0,cramped_room,0.016666666666666666,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,26,10,23,14,2,2,2,0,0,2,1,1,0,1,1,0,0,14,0.0,0.4303030303030303,0.0,0.5,1.0
61,3,0,cramped_room,0.01639344262295082,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,5,5,4,0,1,1,1,0,0,32,0,30,26,0,0,0,0,3,0.0,1.0,0.0,0.5,1.0
62,3,0,cramped_room,0.016129032258064516,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,21,16,18,4,1,1,1,0,0,4,0,4,1,0,0,0,0,3,0.0,0.75,0.0,0.5,1.0
63,14,0,cramped_room,0.015873015873015872,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,14,2,10,10,2,2,2,0,0,1,1,0,0,1,1,0,0,14,0.0,0.15555555555555556,0.0,1.0,1.0
64,20,0,cramped_room,0.015625,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,18,7,13,9,4,4,4,0,0,1,1,0,0,3,1,0,0,20,0.0,0.3392857142857143,0.0,1.0,1.0
65,9,0,cramped_room,0.015384615384615385,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,18,9,13,8,3,3,3,0,0,0,0,0,0,0,0,0,0,9,0.0,0.512987012987013,0.0,1.0,1.0
66,25,0,cramped_room,0.015151515151515152,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,15,8,11,7,4,4,4,0,0,14,1,11,5,3,1,0,0,25,0.0,0.5192307692307692,0.0,0.5,1.0
67,22,0,cramped_room,0.014925373134328358,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,11,7,8,3,2,2,2,0,0,9,2,6,4,7,0,0,0,22,0.0,0.75,0.0,1.0,1.0
68,17,0,cramped_room,0.014705882352941176,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,25,9,21,15,3,3,3,0,0,1,1,0,0,4,0,0,0,17,0.0,0.36038961038961037,0.0,1.0,1.0
69,3,0,cramped_room,0.014492753623188406,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,10,3,7,5,1,1,1,0,0,3,0,3,1,0,0,0,0,3,0.0,0.16666666666666666,0.0,0.5,1.0
70,19,0,cramped_room,0.014285714285714285,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,13,11,9,2,3,3,3,0,0,15,0,13,2,2,1,0,0,19,0.0,0.9090909090909092,0.0,0.5,1.0
71,6,0,cramped_room,0.014084507042253521,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,22,11,20,11,1,1,1,0,0,3,1,3,0,0,0,0,0,6,0.0,0.3941176470588236,0.0,0.5,1.0
72,3,0,cramped_room,0.013888888888888888,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,15,3,12,12,1,1,1,0,0,12,0,12,2,0,0,0,0,3,0.0,0.19444444444444442,0.0,0.5,1.0
73,3,0,cramped_room,0.0136986301369863,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,9,9,8,0,1,1,1,0,0,5,0,3,1,0,0,0,0,3,0.0,1.0,0.0,0.5,1.0
74,6,0,cramped_room,0.013513513513513514,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,17,7,14,8,1,1,1,0,0,1,1,1,0,0,0,0,0,6,0.0,0.4666666666666667,0.0,0.5,1.0
75,17,0,cramped_room,0.013333333333333334,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,24,24,19,0,4,4,4,0,0,11,0,10,2,1,0,0,0,17,0.0,1.0,0.0,1.0,1.0
76,8,0,cramped_room,0.013157894736842105,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,21,17,18,4,1,1,1,0,0,7,0,6,0,2,0,0,0,8,0.0,0.75,0.0,0.5,1.0
77,14,0,cramped_room,0.012987012987012988,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,23,7,19,15,2,2,2,0,0,1,1,0,0,1,1,0,0,14,0.0,0.29924242424242425,0.0,1.0,1.0
78,14,0,cramped_room,0.01282051282051282,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,20,18,16,2,3,3,3,0,0,6,0,5,1,1,0,0,0,14,0.0,0.8901098901098901,0.0,1.0,1.0
79,9,0,cramped_room,0.012658227848101266,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,22,13,18,8,2,2,2,0,0,1,1,1,0,0,0,0,0,9,0.0,0.6,0.0,1.0,1.0
80,14,0,cramped_room,0.0125,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,14,14,11,0,3,3,3,0,0,5,0,3,2,1,1,0,0,14,0.0,1.0,0.0,0.5,1.0
81,11,0,cramped_room,0.012345679012345678,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,10,8,6,1,2,2,2,0,0,8,0,7,6,1,0,0,0,11,0.0,0.6666666666666666,0.0,1.0,1.0
82,6,0,cramped_room,0.012195121951219513,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,18,3,15,14,1,1,1,0,0,6,1,6,0,0,0,0,0,6,0.0,0.16666666666666666,0.0,0.5,1.0
83,17,0,cramped_room,0.012048192771084338,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,14,9,9,2,3,3,3,0,0,7,1,6,2,1,0,0,0,17,0.0,0.6777777777777778,0.0,1.0,1.0
84,6,0,cramped_room,0.011904761904761904,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,31,1,29,29,1,1,1,0,0,1,1,0,0,0,0,0,0,6,0.0,0.027777777777777776,0.0,0.5,1.0
85,6,0,cramped_room,0.011764705882352941,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,19,9,15,9,2,2,2,0,0,0,0,0,0,0,0,0,0,6,0.0,0.4611111111111111,0.0,0.5,1.0
86,8,0,cramped_room,0.011627906976744186,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,8,5,6,4,1,1,1,0,0,17,0,16,5,3,0,0,0,8,0.0,0.35714285714285715,0.0,0.5,1.0
87,3,0,cramped_room,0.011494252873563218,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,12,3,9,7,1,1,1,0,0,5,0,5,0,0,0,0,0,3,0.0,0.21428571428571427,0.0,0.5,1.0
88,14,0,cramped_room,0.011363636363636364,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,9,8,6,0,2,2,2,0,0,13,1,12,8,1,0,0,0,14,0.0,0.4444444444444444,0.0,0.5,1.0
89,11,0,cramped_room,0.011235955056179775,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,18,13,14,4,2,2,2,0,0,13,0,12,6,1,0,0,0,11,0.0,0.7125,0.0,1.0,1.0
90,6,0,cramped_room,0.011111111111111112,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,12,11,9,1,2,2,2,0,0,15,0,14,9,0,0,0,0,6,0.0,0.9545454545454546,0.0,0.5,1.0
91,16,0,cramped_room,0.01098901098901099,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,11,2,8,8,2,2,2,0,0,14,0,12,0,2,1,0,0,16,0.0,0.2,0.0,1.0,1.0
92,22,0,cramped_room,0.010869565217391304,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,17,6,14,10,3,3,3,0,0,4,1,2,0,6,1,0,0,22,0.0,0.3402777777777778,0.0,0.5,1.0
93,16,0,cramped_room,0.010752688172043012,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,11,6,8,4,2,2,2,0,0,11,0,9,0,4,0,0,0,16,0.0,0.5357142857142857,0.0,1.0,1.0
94,14,0,cramped_room,0.010638297872340425,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,15,10,10,3,3,3,3,0,0,2,0,1,0,1,1,0,0,14,0.0,0.4166666666666667,0.0,0.5,1.0
95,25,0,cramped_room,0.010526315789473684,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,10,10,5,0,5,5,5,0,0,8,0,6,0,3,0,0,0,25,0.0,1.0,0.0,0.5,1.0
96,3,0,cramped_room,0.010416666666666666,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,17,14,14,2,1,1,1,0,0,1,0,1,0,0,0,0,0,3,0.0,0.8125,0.0,0.5,1.0
97,28,0,cramped_room,0.010309278350515464,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,17,6,12,11,4,4,4,0,0,2,2,0,0,2,0,0,0,28,0.0,0.35416666666666663,0.0,1.0,1.0
98,14,0,cramped_room,0.01020408163265306,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,7,7,5,0,2,2,2,0,0,23,1,20,17,7,1,0,0,14,0.0,1.0,0.0,0.5,1.0
99,14,0,cramped_room,0.010101010101010102,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,8,6,4,1,2,2,2,0,0,6,1,5,1,2,0,0,0,14,0.0,0.7333333333333334,0.0,1.0,1.0
100,3,0,cramped_room,0.01,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,11,3,9,7,1,1,1,0,0,4,0,4,2,0,0,0,0,3,0.0,0.15,0.0,0.5,1.0
101,14,0,cramped_room,0.01,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,6,6,3,0,3,3,3,0,0,7,0,5,2,1,0,0,0,14,0.0,0.5,0.0,0.5,1.0
102,14,0,cramped_room,0.01,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,14,7,11,7,3,3,3,0,0,4,0,3,1,1,0,0,0,14,0.0,0.425,0.0,1.0,1.0
103,14,0,cramped_room,0.01,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,21,17,16,4,3,3,3,0,0,6,0,5,0,4,1,0,0,14,0.0,0.75,0.0,1.0,1.0
104,11,0,cramped_room,0.01,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,20,18,17,1,2,2,2,0,0,3,0,2,0,1,1,0,0,11,0.0,0.9473684210526316,0.0,0.5,1.0
105,14,0,cramped_room,0.01,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,8,4,3,2,3,3,3,0,0,25,0,24,4,1,0,0,0,14,0.0,0.5,0.0,1.0,1.0
106,30,0,cramped_room,0.0,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,12,10,8,3,3,3,3,0,0,9,2,6,2,6,1,0,0,30,0.0,0.875,0.0,1.0,1.0
107,8,0,cramped_room,0.0,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,13,5,11,7,1,1,1,0,0,6,0,5,1,1,0,0,0,8,0.0,0.2777777777777778,0.0,0.5,1.0
108,3,0,cramped_room,0.0,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,15,3,12,11,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0.20535714285714285,0.0,0.5,1.0
109,17,0,cramped_room,0.0,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,15,7,9,6,4,4,4,0,0,10,0,9,2,1,1,0,0,17,0.0,0.4722222222222222,0.0,1.0,1.0
110,11,0,cramped_room,0.0,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,21,7,19,14,1,1,1,0,0,2,1,0,0,3,1,0,0,11,0.0,0.3611111111111111,0.0,0.5,1.0
111,11,0,cramped_room,0.0,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,14,11,11,2,2,2,2,0,0,11,0,9,5,1,1,0,0,11,0.0,0.7424242424242424,0.0,0.5,1.0
112,11,0,cramped_room,0.0,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,8,6,5,2,2,2,2,0,0,4,0,2,1,1,1,0,0,11,0.0,0.6666666666666666,0.0,1.0,1.0
113,11,0,cramped_room,0.0,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,16,10,13,5,2,2,2,0,0,9,0,7,0,1,1,0,0,11,0.0,0.6031746031746031,0.0,1.0,1.0
114,14,0,cramped_room,0.0,0.0,0.99,0.95,0.2,1500,0,0,0,0,0,0,0,0,0,7,7,5,0,2,2,2,0,0,8,1,5,3,1,0,0,0,14,0.0,1.0,0.0,0.5,1.0
